,時間,本文
1720,2022-12-02 22:18:56+09:00,"RT @cinematoday: 『天使にラブ・ソングを3』はどうなった？ウーピー・ゴールドバーグが明かす
#天使にラブソングを https://t.co/P0J86Vs01C"
1721,2022-12-02 22:18:55+09:00,"RT @livedoornews: 【続投】「天使にラブ・ソングを…」第3作の脚本が完成間近
https://t.co/pGsDXJcPYs

1992年の第1作で、シスター・クラレンスことデロリス役を演じたウーピー・ゴールドバーグが明かした。それ以上の詳細は明かさなかったもの…"
1722,2022-12-02 22:18:54+09:00,金曜ロードショー「天使にラブ・ソングを…」他にも楽しい映画がいっぱい！ https://t.co/3OdxXCtzwr #金曜ロード
1723,2022-12-02 22:18:53+09:00,「天使にラブ・ソングを」初めて観てる
1724,2022-12-02 22:18:53+09:00,"安定の｢天使にラブ･ソングを…｣を見ております♪DVDの吹き替えとここセリフ違う！😊😊なんて、1人でニコニコです。
キャラメルラテが、白と黒でシスターカラーだなと思ったので1枚。噂のシスターアクト新作?!も楽しみ…🎶🥳 https://t.co/wc3mEzQ3sU"
1725,2022-12-02 22:18:50+09:00,"RT @D_kokeshimaru: 明日の金曜ロードショーでやる“天使にラブ・ソングを···”は、かれこれ10年以上放送されてなかった日テレ版オリジナル吹き替えのDVDにもBlu-rayにも収録されてない中村晃子さんのデロリスなので、好きな人は録画不可避だぞ！
2週連続だから…"
1726,2022-12-02 22:18:43+09:00,RT @tora01x10: 金ローが「天使にラブ・ソングを…」なので描くしかなかった。聖夜決戦編も楽しみだねー！ https://t.co/cg4MUWS8Jy
1727,2022-12-02 22:18:42+09:00,"RT @lorenzo____0829: 天使にラブ・ソングをが放送されてるのでゴスペル布教してみる。

1曲目、正統派ゴスペル。
ゴスペル界で最も歌が上手いとされる人の1人、Donnie McClurkinの映像。

 #天使にラブ・ソングを https://t.co/ucQ…"
1728,2022-12-02 22:18:40+09:00,金曜ロードショー「天使にラブ・ソングを…」他にも楽しい映画がいっぱい！ https://t.co/oNUTTRfhIw #金曜ロード
1729,2022-12-02 22:18:38+09:00,"RT @josinohimitsu: 【お知らせ】

今、金曜ロードショーで
『天使にラブ・ソングを…』が放送中です。

この作品は、私を、女優として、人間として、成長させてくれました。
撮影中、何度も泣いたっけ（笑）

この時の経験と仲間が、今の私を作っています！
我武者羅な…"
1730,2022-12-02 22:18:37+09:00,"RT @45sabanomisoni: このあと21時から金曜ロードショーで絶賛放送する「天使にラブ・ソングを…」は最初見た時オモロすぎて暴れたくらいオモロいのでオススメです
みんなで見よう♪"
1731,2022-12-02 22:18:37+09:00,金曜ロードショー「天使にラブ・ソングを…」他にも楽しい映画がいっぱい！ https://t.co/VbGGX020bN #金曜ロード
1732,2022-12-02 22:18:30+09:00,"金曜ロードショー「天使にラブ・ソングを…」他にも楽しい映画がいっぱい！ https://t.co/lKWCJ2oc1w #金曜ロードショー

小さい頃からずっと見てて、大好き💕"
1733,2022-12-02 22:18:27+09:00,"天使にラブ・ソングを何度みてもおもしろいなー
やっぱベタが一番だわ"
1734,2022-12-02 22:18:26+09:00,"天使にラブ・ソングを…
何度観ても面白いなー✨
うきうき
幸せな気持ちになるね！"
1735,2022-12-02 22:18:25+09:00,"RT @D_kokeshimaru: 明日の金曜ロードショーでやる“天使にラブ・ソングを···”は、かれこれ10年以上放送されてなかった日テレ版オリジナル吹き替えのDVDにもBlu-rayにも収録されてない中村晃子さんのデロリスなので、好きな人は録画不可避だぞ！
2週連続だから…"
1736,2022-12-02 22:18:25+09:00,"RT @Beatofblues: 「天使にラブ・ソングを…」の原題である「Sister Act」だけど、

1. sister actはシンガーのみで構成された女性グループの名称
2. シスターのフリをしてる→シスター(sister)を演じる(act)

を掛けたダブルミーニン…"
1737,2022-12-02 22:18:24+09:00,RT @sarumal: 今夜の金ローは《天使にラブ・ソングを…》ですが、作中で、教会の中に入ろうとしない若者を指して「まずは入ってきてもらわないと、いくら練習しても聴いてもらえない」みたいなことをヒロインが説くじゃないですか、あれと同じなんだよな～～菊之助丈や中堅役者の皆様が…
1738,2022-12-02 22:18:15+09:00,12月9日金曜ロードショー「天使にラブ・ソングを2」よる9時放送！ https://t.co/d4Yff5QAIG #金曜ロード
1739,2022-12-02 22:18:12+09:00,"天使にラブ・ソングを、、
Sister Act 、
とっても大好きな映画👼🏻💞🤍
いつまでも歌と踊りに囲まれて生きていたいな〜〜〜"
1740,2022-12-02 22:18:12+09:00,天使にラブ・ソングを…は何回見ても素敵なんじゃ🎶
1741,2022-12-02 22:18:09+09:00,RT @sarumal: 《天使にラブ・ソングを…》の最初のノリノリのお披露目で、今まで自分たちの声がまずくてヘタだって思ってた聖歌隊員のそれぞれが “わたし こんなに歌える！” って驚きと喜びにウワァ！ってなるとこで、観てるこっちもウワァ〜〜〜（泣）ってなってまうんよ………何…
1742,2022-12-02 22:18:09+09:00,天使にラブ・ソングをは数少ない何回も見てる映画だなあ
1743,2022-12-02 22:18:08+09:00,『天使にラブ・ソングを…』やっぱり最高！
1744,2022-12-02 22:18:07+09:00,12月9日金曜ロードショー「天使にラブ・ソングを2」よる9時放送！ https://t.co/BWTd220mBu #金曜ロード
1745,2022-12-02 22:18:06+09:00,"RT @karasu_odoshi: 今夜から2週連続『天使にラブ・ソングを…』放送ということで、俺の推しシスターを紹介するぜ！
補聴器のスイッチ忘れがち、微笑みのピアニスト、シスター・アルマだぁ！
#金曜日ロードショー
#天使にラブ・ソングを https://t.co/SzR…"
1746,2022-12-02 22:18:04+09:00,"天使にラブ・ソングを…

初めてみたけど、確かに元気になる映画やな
おもしろい"
1747,2022-12-02 22:18:01+09:00,12月9日金曜ロードショー「天使にラブ・ソングを2」よる9時放送！ https://t.co/IXG6GpdJlH #金曜ロード
1748,2022-12-02 22:17:57+09:00,『天使にラブ・ソングを』は何度観ても面白いです(≧∀≦)
1749,2022-12-02 22:17:31+09:00,天使にラブ・ソングを…の楽しくみんなが歌ってるのを見てるだけでちょっと涙腺がゆるむ
1750,2022-12-02 22:17:30+09:00,あたくしは天使にラブ・ソングを…DVDを所持してるのでとくに鑑賞しません。
1751,2022-12-02 22:17:29+09:00,"RT @eigacom: 映画「天使にラブ・ソングを…」あらすじ・キャスト・吹き替え声優・解説・トリビア【金曜ロードショーで放送中】

▼記事詳細はこちら
https://t.co/gAArjY54kA

#天使にラブソングを #金曜ロードショー #金ロー @kinro_ntv"
1752,2022-12-02 22:17:25+09:00,RT @mouseunit: 金曜ロードショーで「天使にラブ・ソングを…」が放送されています、洋画の中には日本語訳のタイトルで明らかに失敗した作品も少なからず存在していますが「天使にラブ・ソングを…」はその逆でピッタリとハマったタイトルだと言えます、ちなみにオリジナルタイトルは…
1753,2022-12-02 22:17:20+09:00,風呂入ろうと思ってたのについつい観ちゃう天使にラブ・ソングを
1754,2022-12-02 22:17:14+09:00,"金ローで天使にラブ・ソングを…を観る前に
GoGを観てクリスマス先取りしたわよ。 https://t.co/NkCHIRHWcv"
1755,2022-12-02 22:17:10+09:00,"RT @D_kokeshimaru: 明日の金曜ロードショーでやる“天使にラブ・ソングを···”は、かれこれ10年以上放送されてなかった日テレ版オリジナル吹き替えのDVDにもBlu-rayにも収録されてない中村晃子さんのデロリスなので、好きな人は録画不可避だぞ！
2週連続だから…"
1756,2022-12-02 22:17:01+09:00,"今日の
金曜ロードショーは
天使にラブ・ソングを

笑えて泣けて
音楽の力の素晴らしさ
を教えてくれる
大好きな映画✨

ウーピーさん
サイコー😆"
1757,2022-12-02 22:17:00+09:00,今日の金ロー『天使にラブ・ソングを』だったんか。てかこれ日テレ吹替版？😇
1758,2022-12-02 22:16:57+09:00,"RT @cinematoday: 『天使にラブ・ソングを3』はどうなった？ウーピー・ゴールドバーグが明かす
#天使にラブソングを https://t.co/P0J86Vs01C"
1759,2022-12-02 22:16:52+09:00,金曜ロードショー「天使にラブ・ソングを…」他にも楽しい映画がいっぱい！ https://t.co/aKvgVQdIEQ #金曜ロード
1760,2022-12-02 22:16:50+09:00,天使にラブ・ソングを…の
1761,2022-12-02 22:16:41+09:00,"RT @itukayomu: 観といたほうがいいですよ
『天使にラブ・ソングを…』は‥！"
1762,2022-12-02 22:16:35+09:00,「天使にラブ・ソングを…」、院長さんが意地悪婆さんポジションなんだけど全っ然意地悪じゃないのが愛おしくて切なくなる
1763,2022-12-02 22:16:34+09:00,"RT @toho_oshirase: 東急シアターオーブ『天使にラブ・ソングを』
公演再開のお知らせ【12月4日】
詳しくはこちらからご確認をお願い申し上げます。
https://t.co/9cFPtgWnNH"
1764,2022-12-02 22:16:33+09:00,映画マニアになる前から天使にラブ・ソングをは好き→初めて買ったDVDは天使にラブ・ソングを→だいぶ経ってから映画マニアになる→ディズニー映画も見るようになる→アラン・メンケン覚える→天使にラブソングisアラン・メンケン(NOW)
1765,2022-12-02 22:16:28+09:00,「天使にラブ・ソングを…」あらすじ・キャスト・吹き替え声優・解説・トリビア【金ローで放送】 (映画.com) https://t.co/XZuw7adFUK
1766,2022-12-02 22:16:11+09:00,"「天使にラブ・ソングを・・・」
久々に見てるけど、やっぱり面白い😭"
1767,2022-12-02 22:16:11+09:00,"RT @itukayomu: 観といたほうがいいですよ
『天使にラブ・ソングを…』は‥！"
1768,2022-12-02 22:16:06+09:00,"RT @toho_oshirase: 東急シアターオーブ『天使にラブ・ソングを』
公演再開のお知らせ【12月4日】
詳しくはこちらからご確認をお願い申し上げます。
https://t.co/9cFPtgWnNH"
1769,2022-12-02 22:16:06+09:00,"RT @kaoru_miyazaki_: 高校時代のクラス対抗の合唱コンクール。
大好きな「天使にラブ・ソングを」をやりたくてHail Holy QueenとOh Happy Dayを自分たちでマッシュアップして、振り付けとかも入れて皆で歌ったなぁ🥹🥹
青春。この映画見ると涙出…"
1770,2022-12-02 22:16:04+09:00,ほぇー…天使にラブ・ソングをの院長役の俳優さんどこかで見たことあると思ったらマクゴナガル先生役の人だったのか
1771,2022-12-02 22:16:04+09:00,"RT @josinohimitsu: 【お知らせ】

今、金曜ロードショーで
『天使にラブ・ソングを…』が放送中です。

この作品は、私を、女優として、人間として、成長させてくれました。
撮影中、何度も泣いたっけ（笑）

この時の経験と仲間が、今の私を作っています！
我武者羅な…"
1772,2022-12-02 22:16:03+09:00,"RT @toho_oshirase: 東急シアターオーブ『天使にラブ・ソングを』
公演再開のお知らせ【12月4日】
詳しくはこちらからご確認をお願い申し上げます。
https://t.co/9cFPtgWnNH"
1773,2022-12-02 22:16:02+09:00,"最高の歌とパワフルなシスターたちの面白すぎるストーリー、何度観てもほんとうにワクワクする！「ラ・ラ・ランド」と「天使にラブ・ソングを…」はきっとこの先の人生で繰り返し観てしまうんだろうな
#金曜ロードショー  #天使にラブ・ソングを https://t.co/JwMzFqePjS"
1774,2022-12-02 22:15:56+09:00,天使にラブ・ソングを…名作すぎる
1775,2022-12-02 22:15:55+09:00,"RT @prime46502218: ・デロリス（「天使にラブ・ソングを」）
場末のクラブ歌手が愛人ギャングの殺人を目撃、警察の手で修道院にかくまわれ聖歌隊を指揮して伝説が始まる。

実力のわりに売れていなかった理由は堪え性や計画性のなさだろうが修道院生活でそれを学ぶのも好き。…"
1776,2022-12-02 22:15:54+09:00,RT @sarumal: 《天使にラブ・ソングを…》の最初のノリノリのお披露目で、今まで自分たちの声がまずくてヘタだって思ってた聖歌隊員のそれぞれが “わたし こんなに歌える！” って驚きと喜びにウワァ！ってなるとこで、観てるこっちもウワァ〜〜〜（泣）ってなってまうんよ………何…
1777,2022-12-02 22:15:54+09:00,"天使にラブ・ソングを
何回も見てるけど毎度happyな気持ちになれる✨"
1778,2022-12-02 22:15:47+09:00,おいおいマジかよ今日の金ロー「天使にラブ・ソングを」だったのかよリアタイすりゃよかったわーーーーーーーー
1779,2022-12-02 22:15:44+09:00,天使にラブ・ソングをっていつ見ても面白いな
1780,2022-12-02 22:15:43+09:00,"『天使にラブ・ソングを…』何度見てもいい映画だよなぁ(๑´罒`๑)

面白いし感動する(⌯˃̶᷄ ⁻̫ ˂̶᷄⌯)

80年代の映画は、やっぱり最高だなぁ٩(๑ᵒ̴̶̷͈᷄ᗨᵒ̴̶̷͈᷅)و

https://t.co/sM8QXjiPAW 

#金曜ロード
#天使にラブソングを

#金曜ロードショー"
1781,2022-12-02 22:15:42+09:00,"天使にラブ・ソングを
妖精にラブ・ミチヒコを"
1782,2022-12-02 22:15:33+09:00,RT @mouseunit: 金曜ロードショーで「天使にラブ・ソングを…」が放送されています、洋画の中には日本語訳のタイトルで明らかに失敗した作品も少なからず存在していますが「天使にラブ・ソングを…」はその逆でピッタリとハマったタイトルだと言えます、ちなみにオリジナルタイトルは…
1783,2022-12-02 22:15:29+09:00,RT @snowhouse2020: Sisters Act. もし今の映画だったら、「天使にラブ・ソングを」なんて洒落た邦題ついていたかなあ。 #天使にラブ・ソングを　#金曜ロードショー
1784,2022-12-02 22:15:28+09:00,"「天使にラブ・ソングを—」を見てたら思いついたから書いた
#ブルアカ #ユズトーク https://t.co/bfibOO0IZi"
1785,2022-12-02 22:15:22+09:00,"RT @disneydb23: 今夜の金曜ロードショーで放送の『天使にラブ・ソングを…』はウーピー・ゴールドバーグ＝中村晃子さんの日本テレビ版です。このバージョンのTV放映は実に12年ぶり。放送に向けてご尽力くださった方々に感謝いたします。本日夜9時から、お見逃しなく。
htt…"
1786,2022-12-02 22:15:22+09:00,"RT @D_kokeshimaru: 明日の金曜ロードショーでやる“天使にラブ・ソングを···”は、かれこれ10年以上放送されてなかった日テレ版オリジナル吹き替えのDVDにもBlu-rayにも収録されてない中村晃子さんのデロリスなので、好きな人は録画不可避だぞ！
2週連続だから…"
1787,2022-12-02 22:15:20+09:00,"この映画を大人になってから知ってから、現代の『Sister Act(修道女を演じる)』を『天使にラブ・ソングを…』という邦題をつけるのめちゃくちゃ凄いなって思う。
今は直訳が多いけど、捻った邦題は怪作も名作もあって良い。
#天使にラブ・ソングを"
1788,2022-12-02 22:15:18+09:00,『天使にラブ・ソングを』ソフト版以外の吹き替えで初めて観る。
1789,2022-12-02 22:15:18+09:00,"天使にラブ・ソングを、何度見ても面白いなぁ。
幼中高大の計12年をキリスト教の下で過ごした私、聖歌・讃美歌に馴染みがあり、英語か日本語で歌った事がある歌も出て来るからかな。見て聞いて何となくスカッとする感じもする。
12月はクリスマスタブローでハレルヤやオー・ホーリー・ナイトも歌った。"
1790,2022-12-02 22:15:16+09:00,天使にラブ・ソングを…楽しい気分にって歌いたくなる！
1791,2022-12-02 22:15:01+09:00,"RT @D_kokeshimaru: 明日の金曜ロードショーでやる“天使にラブ・ソングを···”は、かれこれ10年以上放送されてなかった日テレ版オリジナル吹き替えのDVDにもBlu-rayにも収録されてない中村晃子さんのデロリスなので、好きな人は録画不可避だぞ！
2週連続だから…"
1792,2022-12-02 22:14:57+09:00,"""Sister Act""を「天使にラブ・ソングを…」と訳すセンスが欲しい"
1793,2022-12-02 22:14:56+09:00,"天使にラブ・ソングをDVDもってるけど、何回観ても楽しい🎵😊
#天使にラブソングを"
1794,2022-12-02 22:14:48+09:00,"RT @D_kokeshimaru: 明日の金曜ロードショーでやる“天使にラブ・ソングを···”は、かれこれ10年以上放送されてなかった日テレ版オリジナル吹き替えのDVDにもBlu-rayにも収録されてない中村晃子さんのデロリスなので、好きな人は録画不可避だぞ！
2週連続だから…"
1795,2022-12-02 22:14:48+09:00,金曜ロードショー「天使にラブ・ソングを…」他にも楽しい映画がいっぱい！ https://t.co/53ZzEdgMKp #金曜ロード
1796,2022-12-02 22:14:48+09:00,"RT @livedoornews: 【続投】「天使にラブ・ソングを…」第3作の脚本が完成間近
https://t.co/pGsDXJcPYs

1992年の第1作で、シスター・クラレンスことデロリス役を演じたウーピー・ゴールドバーグが明かした。それ以上の詳細は明かさなかったもの…"
1797,2022-12-02 22:14:41+09:00,"天使にラブ・ソングを… が好きすぎてサントラレンタルしてウォークマンに入れてたよ
エンディングテーマも最高だから機会があったら聴いてくれよな"
1798,2022-12-02 22:14:39+09:00,天使にラブ・ソングを初めて観るんだけど曲良くて魅入ってしまう。
1799,2022-12-02 22:14:38+09:00,"高校時代のクラス対抗の合唱コンクール。
大好きな「天使にラブ・ソングを」をやりたくてHail Holy QueenとOh Happy Dayを自分たちでマッシュアップして、振り付けとかも入れて皆で歌ったなぁ🥹🥹
青春。この映画見ると涙出てくる〜。 https://t.co/wF1hEkx6Jj"
1800,2022-12-02 22:14:37+09:00,RT @sarumal: 《天使にラブ・ソングを…》の最初のノリノリのお披露目で、今まで自分たちの声がまずくてヘタだって思ってた聖歌隊員のそれぞれが “わたし こんなに歌える！” って驚きと喜びにウワァ！ってなるとこで、観てるこっちもウワァ〜〜〜（泣）ってなってまうんよ………何…
1801,2022-12-02 22:14:29+09:00,12月9日金曜ロードショー「天使にラブ・ソングを2」よる9時放送！ https://t.co/bBlrT5hjJl #金曜ロード
1802,2022-12-02 22:14:27+09:00,『天使にラブ・ソングを』の修道女たちはクレジットの有無にかかわらず個性的、歌声もきちんと特徴があって、本当に魅力的で素敵なキャラクター群だ
1803,2022-12-02 22:14:25+09:00,"「天使にラブ・ソングを」
学校で映画を見て、合唱コンクールで歌いたくて…CDはあるけど楽譜がなかったから、自分達で楽譜を作って歌った思い出。RT"
1804,2022-12-02 22:14:18+09:00,「天使にラブ・ソングを...」をで思い出されるポプテピピック。
1805,2022-12-02 22:14:10+09:00,"天使にラブ・ソングを・・・👼🎶
#天使にラブ・ソングを #洋画"
1806,2022-12-02 22:14:08+09:00,天使にラブ・ソングを、初めて見たけどメアリーちゃんかわいい
1807,2022-12-02 22:14:07+09:00,『天使にラブ・ソングを……』虐げられた女性の“目覚め”を描いていた！ https://t.co/c3giTKWisR | サイゾー #サイゾー
1808,2022-12-02 22:14:06+09:00,"なぁ！？
ゲームに夢中で気づかなかったけど今日の金ローって天使にラブ・ソングをだったのか.....うわぁ失敗した"
1809,2022-12-02 22:13:55+09:00,テレビ付けたら丁度『天使にラブ・ソングを』のあの聖歌のところ流れてて笑った。
1810,2022-12-02 22:13:54+09:00,"RT @shima_suika: ウーピー・ゴールドバーグ今こんな感じなんだ😯なんかガンジーみたいやな。元気そうで何より。 #天使にラブ・ソングを
↓
『天使にラブ・ソングを3』ウーピー・ゴールドバーグが「脚本は昨日届いた」、“感想”が最高！ - フロントロウ -海外セレブ＆海…"
1811,2022-12-02 22:13:51+09:00,RT @tora01x10: 金ローが「天使にラブ・ソングを…」なので描くしかなかった。聖夜決戦編も楽しみだねー！ https://t.co/cg4MUWS8Jy
1812,2022-12-02 22:13:49+09:00,ついついみてしまう『天使にラブ・ソングを…』シスター達かわいいな💕
1813,2022-12-02 22:13:48+09:00,"RT @toho_oshirase: 東急シアターオーブ『天使にラブ・ソングを』
公演再開のお知らせ【12月4日】
詳しくはこちらからご確認をお願い申し上げます。
https://t.co/9cFPtgWnNH"
1814,2022-12-02 22:13:47+09:00,Sisters Act. もし今の映画だったら、「天使にラブ・ソングを」なんて洒落た邦題ついていたかなあ。 #天使にラブ・ソングを　#金曜ロードショー
1815,2022-12-02 22:13:42+09:00,"実は“天使にラブ･ソングを…”のシリーズ
好きなんです☺️
勿論ディスクも持ってます👍"
1816,2022-12-02 22:13:37+09:00,『天使にラブ・ソングを』死ぬ間際に観返して讃美歌に包まれて逝きたい映画だ。
1817,2022-12-02 22:13:37+09:00,"天使にラブ・ソングを…の翻訳は前の方が好きだなあ。言葉に丸みがあったと言うか…。もっとキャラクターが立ってたって言うか。
声優さんはこのキャストも好き。"
1818,2022-12-02 22:13:32+09:00,12月9日金曜ロードショー「天使にラブ・ソングを2」よる9時放送！ https://t.co/5wzQ0DfVBN #金曜ロード
1819,2022-12-02 22:13:29+09:00,『天使にラブ・ソングを……』虐げられた女性の“目覚め”を描いていた！ https://t.co/XnZdUUZvMx
1820,2022-12-02 22:13:29+09:00,やっぱり天使にラブ・ソングを…は何回見ても良い👼
1821,2022-12-02 22:13:28+09:00,金曜ロードショー「天使にラブ・ソングを…」他にも楽しい映画がいっぱい！ https://t.co/vRcln8nXYV #金曜ロード
1822,2022-12-02 22:13:25+09:00,"RT @livedoornews: 【続投】「天使にラブ・ソングを…」第3作の脚本が完成間近
https://t.co/pGsDXJcPYs

1992年の第1作で、シスター・クラレンスことデロリス役を演じたウーピー・ゴールドバーグが明かした。それ以上の詳細は明かさなかったもの…"
1823,2022-12-02 22:13:24+09:00,"天使にラブ・ソングを…
いい年した大人たちがハチャメチャに楽しそうにしてるのが好き"
1824,2022-12-02 22:13:23+09:00,Hail Holy Queenがトレンドに入ってて何事！？と思ったら、そうか、「天使にラブ・ソングを…」やってるのか！今年、これを映画館（しかも音響には定評のあるところ）で観られたのは本当に良かった。
1825,2022-12-02 22:13:17+09:00,天使にラブ・ソングを…3が作られるとかなんとかという話聞いたし放映と同時に天使にラブ・ソングを…1、2リバイバル応援合唱上映あると思うので今のうちに讃美歌練習しておこうかな
1826,2022-12-02 22:13:13+09:00,"晩ごはん&amp;晩酌〜🍺✨
プレモルに塩サバにブロッコリーとエビのガーリック炒めでいただきます🙏
からの〜ストゼロダブルレモンで乾杯〜🍻😆🎵

金曜ロードショーで天使にラブ・ソングを…観てる📺
何回観ても面白いなぁ🤩👌

#ツイッター晩酌部 
#Twitter晩酌部 https://t.co/iUShwjI6Kw"
1827,2022-12-02 22:13:02+09:00,天使にラブ・ソングを… の日だったか、後半でヘリか車かかの運ちゃんとのやり取りが好き。
1828,2022-12-02 22:13:01+09:00,"金ロー、懐かしい曲ばかりで聴いてても楽しい♪

金曜ロードショー「天使にラブ・ソングを…」★オリジナル吹き替え版★[二][字][デ] 
日テレ 12月2日(金) 
21:00 - 22:59  https://t.co/8eojHO5iHL"
1829,2022-12-02 22:13:01+09:00,金曜ロードショーで「天使にラブ・ソングを…」が放送されています、洋画の中には日本語訳のタイトルで明らかに失敗した作品も少なからず存在していますが「天使にラブ・ソングを…」はその逆でピッタリとハマったタイトルだと言えます、ちなみにオリジナルタイトルは「Sister Act」です https://t.co/WTClFMQxvO
1830,2022-12-02 22:13:00+09:00,"『天使にラブ・ソングを……』虐げられた女性の“目覚め”を描いていた！ | 日刊サイゾー

2022年も残すところ一か月。12月の日本テレビ系『金曜ロードショー』は「クリスマスに見たい映画」特...
https://t.co/FhT3heYskp"
1831,2022-12-02 22:12:50+09:00,"ウーピー・ゴールドバーグ今こんな感じなんだ😯なんかガンジーみたいやな。元気そうで何より。 #天使にラブ・ソングを
↓
『天使にラブ・ソングを3』ウーピー・ゴールドバーグが「脚本は昨日届いた」、“感想”が最高！ - フロントロウ -海外セレブ＆海外カルチャー情報を発信 https://t.co/SrjvtB6qDc https://t.co/jqR2sUKYcz"
1832,2022-12-02 22:12:45+09:00,"天使にラブ・ソングを…のサントラ、無印と２両方欲しい。
実家から引っ越す時、処分しなきゃよかった😭💦"
1833,2022-12-02 22:12:44+09:00,12月9日金曜ロードショー「天使にラブ・ソングを2」よる9時放送！ https://t.co/DZjpVUvlxe #金曜ロード
1834,2022-12-02 22:12:44+09:00,金曜ロードショー「天使にラブ・ソングを…」他にも楽しい映画がいっぱい！ https://t.co/wIXFoC79QX #金曜ロード
1835,2022-12-02 22:12:41+09:00,デロリスさん。自分のために院長を立てていくのも良い〜。ザボエラは『天使にラブ・ソングを』を百回見ろ。これが正しい他人の利用方法だ……。
1836,2022-12-02 22:12:41+09:00,金曜ロードショー「天使にラブ・ソングを…」他にも楽しい映画がいっぱい！ https://t.co/wIXFoC79QX #金曜ロード
1837,2022-12-02 22:12:36+09:00,"RT @toho_oshirase: 東急シアターオーブ『天使にラブ・ソングを』
公演再開のお知らせ【12月4日】
詳しくはこちらからご確認をお願い申し上げます。
https://t.co/9cFPtgWnNH"
1838,2022-12-02 22:12:36+09:00,天使にラブ・ソングをも放映されて30年。その後、めちゃくちゃたくさんに素晴らしい楽曲や演奏が生まれ続けてるから、ぜひそっちも聴いてほしい。
1839,2022-12-02 22:12:32+09:00,天使にラブ・ソングを…は最高の映画だよな…そういや2は観たことないな
1840,2022-12-02 22:12:31+09:00,「天使にラブ・ソングを…」、昔から普通に好きだけど嘘字幕のサメ映画の歌詞が頭によぎってしまう
1841,2022-12-02 22:12:27+09:00,12月9日金曜ロードショー「天使にラブ・ソングを2」よる9時放送！ https://t.co/GeuVMB7T27 #金曜ロード
1842,2022-12-02 22:12:26+09:00,"天使にラブ・ソングを…
見てて楽しくなるし、やっぱり大好き"
1843,2022-12-02 22:12:24+09:00,"『天使にラブ・ソングを…』の日本版キャッチコピーの“人生が錆びちゃう前に、やりたいことやらなきゃ。”がめちゃくちゃ素敵✨
カッコイイわ…"
1844,2022-12-02 22:12:23+09:00,"天使にラブ・ソングを…大好きなんだよね～
DVDも持ってるけど、久しぶりに見た✨"
1845,2022-12-02 22:12:17+09:00,金曜ロードショー「天使にラブ・ソングを…」他にも楽しい映画がいっぱい！ https://t.co/Q8GkgsAvsP #金曜ロード
1846,2022-12-02 22:12:15+09:00,"「天使にラブ・ソングを…」やってるよ
声が出て嬉しそうなメアリー・ロバート見てるだけで泣ける"
1847,2022-12-02 22:12:15+09:00,"天使にラブ・ソングを…
映画としても音楽としても宗教を考えるうえでも素晴らしい。何よりも型を破ることがどれだけ素晴らしいことかを教えてくれる。"
1848,2022-12-02 22:12:13+09:00,"あーやっぱり好きだわ😆💕

『天使にラブ・ソングを』

映画のテーマにもなってるけど、歌って元気出る👼⛪👼

クリスマスは『ホーム・アローン』もいいけどやっぱり聖歌隊の歌が聴きたくなる〜😆⛪🎄👼"
1849,2022-12-02 22:12:13+09:00,『天使にラブ・ソングを3』はどうなった？ウーピー・ゴールドバーグが明かす(シネマトゥデイ) https://t.co/kGakLUkmWf
1850,2022-12-02 22:12:07+09:00,RT @tora01x10: 金ローが「天使にラブ・ソングを…」なので描くしかなかった。聖夜決戦編も楽しみだねー！ https://t.co/cg4MUWS8Jy
1851,2022-12-02 22:12:07+09:00,"RT @yurayura_gg: #天使にラブ・ソングを
#金曜ロードショー
「天使にラブ・ソングを」は可愛らしい容姿とパワフルな歌声が特徴的なメアリー・ロバートがいいんだよなぁ。でも歌声は吹き替えによるもので彼女は歌っておらず、実は口パクなんです。
ちなみに、吹き替えはアンド…"
1852,2022-12-02 22:12:05+09:00,RT @tottoko_ham86: 『天使にラブ・ソングを3』ウーピー・ゴールドバーグが「脚本は昨日届いた」、“感想”が最高！ #SmartNews  https://t.co/jQOV1sk3Za
1853,2022-12-02 22:12:04+09:00,金曜ロードショー「天使にラブ・ソングを…」他にも楽しい映画がいっぱい！ https://t.co/McmpvyUoeM #金曜ロード
1854,2022-12-02 22:12:00+09:00,天使にラブ・ソングを… は2も最高だから観てくれよな
1855,2022-12-02 22:11:55+09:00,RT @sarumal: 《天使にラブ・ソングを…》の最初のノリノリのお披露目で、今まで自分たちの声がまずくてヘタだって思ってた聖歌隊員のそれぞれが “わたし こんなに歌える！” って驚きと喜びにウワァ！ってなるとこで、観てるこっちもウワァ〜〜〜（泣）ってなってまうんよ………何…
1856,2022-12-02 22:11:55+09:00,"映画『天使にラブ・ソングを…』のキャストが25年ぶりに集結！あの曲を披露 - フロントロウ -海外セレブ＆海外カルチャー情報を発信 https://t.co/u3SOVmY98d 
25周年だった2017年にキャストが集まった時の記事。
動画は現在非公開だけど、写真から25年経っても変わらないキャスト陣の仲の良さを感じる"
1857,2022-12-02 22:11:53+09:00,今夜天使にラブ・ソングをなんか
1858,2022-12-02 22:11:53+09:00,"天使にラブ・ソングを…
なん十回も見てるけど
やっぱり面白いよなぁ～"
1859,2022-12-02 22:11:52+09:00,金曜ロードショー「天使にラブ・ソングを…」他にも楽しい映画がいっぱい！ https://t.co/kJa6EFF5Rt #金曜ロード
