,時間,本文
5010,2023-02-03 22:22:19+09:00,パイレーツオブカリビアンめっちゃ楽しみにしてたのにうたた寝しちゃってこの時間｡ﾟ(ﾟ´ω`ﾟ)ﾟ｡
5011,2023-02-03 22:22:18+09:00,#パイレーツオブカリビアン な、起きていたれるかな、、、スペイン無敵艦隊衣装が好き
5012,2023-02-03 22:22:17+09:00,パイレーツオブカリビアンちゃんと話を理解してない上に3作目の途中から見てるせいで今のところ海産物のバケモンと海軍の戦いにしか見えない
5013,2023-02-03 22:22:15+09:00,ああああ…… #ノリントン さん……なんつーか、この #パイレーツオブカリビアン 世界で、ウィル以外にエリザベスとキスをすると即命を落とすのなんなの……ノリントンさんだってウィルに負けず劣らずの長いことの純愛の果てだったのよ……(つД`) #ワールドエンド
5014,2023-02-03 22:22:13+09:00,"亡くなったスワン総督とエリザベスが会話するシーンが丸々カットされてたし、スワン総督が殺されたことをマジで知らなかったノリントンさんに詰め寄るエリザベスのシーンもなかったから、いまいち伝わらなかったね🥲
#金ロー #金曜ロードショー #パイレーツオブカリビアン"
5015,2023-02-03 22:22:12+09:00,"パイレーツオブカリビアン多分中学以来だけど面白いな
ジャック・スパロウ好きだわ"
5016,2023-02-03 22:22:11+09:00,先々週からの金ローのパイレーツオブカリビアン、カットするところ間違えてるでしょ🧐
5017,2023-02-03 22:22:11+09:00,るんるんでパイレーツオブカリビアンみるぞ！って普通に9時すぎ出てあわてて見始めたけど全然意味わからんくて？？？？ってなったので、あらすじみるかーって2のあらすじみてたんだけど？？？？ってかんじで気づいた。私先週の金ローみてなくない？2みてなくない？これ3じゃない？と。
5018,2023-02-03 22:22:03+09:00,"誰が敵で誰が味方なのかいまいちわからないまま、三週目の視聴中…w
#パイレーツオブカリビアン 
#金曜ロードショー"
5019,2023-02-03 22:22:03+09:00,気づくと正座してテレビ見てる(パイレーツオブカリビアン見てる)
5020,2023-02-03 22:22:01+09:00,"RT @HitUltra: 予算が３億ドル？ そりゃ行くわｗ
#パイレーツオブカリビアン #パイレーツ・オブ・カリビアン #ワールドエンド #金曜ロードショー https://t.co/y49RFd5ULO"
5021,2023-02-03 22:22:00+09:00,"ノリントン卿、死ぬその瞬間までエリザベスに甘々なの愛だよ……
最初はどうせ顔と金と父親目当てだろとか思ってごめん……
心の底から愛し抜いてないとウィルになんて譲れないしこんな死に方できないよ……

 #パイレーツオブカリビアン"
5022,2023-02-03 22:21:57+09:00,ジェームズノリントン…あああ…私は重なりたいよ…  #パイレーツオブカリビアン
5023,2023-02-03 22:21:54+09:00,"ターナー君が一番純粋で真っ直ぐなんじゃないだろうかｗ
ターナー君みたいな人は、間違ってもジャックの様なタイプと一緒に居ちゃいけないｗ

#金曜ロードショー 
#パイレーツオブカリビアン"
5024,2023-02-03 22:21:53+09:00,ノリントンの扱いはもう少し何とかならなかったものかと… #パイレーツオブカリビアン #金曜ロードショー
5025,2023-02-03 22:21:48+09:00,"RT @hiratapro: ★そのまた続き。
芝居の休演日、『ワールド・エンド』の収録為にとんぼ返り。
朝御飯は函館名物のイカ刺しでした。
胃袋に新鮮な🦑をたんまり詰め込んでいざ東京へ✈️

ジャックはタコの胃袋ん中だったけどね🐙

#金曜ロードショー　
#パイレーツオブカリ…"
5026,2023-02-03 22:21:47+09:00,"ノリントン、君の勇姿は忘れないよ…😭
#パイレーツオブカリビアン #パイレーツ・オブ・カリビアン #ワールドエンド #金曜ロードショー https://t.co/KVyp5ifIdG"
5027,2023-02-03 22:21:43+09:00,"帰宅したらパイレーツオブカリビアンやっていたのだけど、オーランド・ブルーム氏を観ていたらどうしてもこのシュールな画を思い出してしまいますな（黒で塗っといた）

右側はケイティ・ペリー氏。 https://t.co/XTMhCgFCMp"
5028,2023-02-03 22:21:37+09:00,"エリザベスの父親亡くなったのカットしといて「父上の件…」は流石にわけわからんだろwww
#パイレーツオブカリビアン"
5029,2023-02-03 22:21:36+09:00,"やだぁぁぁぁぁ！提督…うわぁあ…！
推しがあぁああ…
#金曜ロードショー
#パイレーツオブカリビアン https://t.co/XJlgaNiF2H"
5030,2023-02-03 22:21:35+09:00,#パイレーツオブカリビアン　タコ船長を眺めながらタコの刺身食う
5031,2023-02-03 22:21:35+09:00,エリザベス父死亡シーンとかジャック分身シーンとかカットされて泣いてます #パイレーツオブカリビアン
5032,2023-02-03 22:21:33+09:00,"パイレーツオブカリビアン観ていたら、贅沢ルマンドのCMが流れました💜

#ルマンド #ブルボン #中村倫也"
5033,2023-02-03 22:21:32+09:00,"TLの状況がアレだから極力静かに…と思っていたけど、パイレーツオブカリビアンのワールドエンドがしてたので、ちょこっとだけ。

ワールドエンドは祝言の言葉を叫んだり、キスをしろー！と叫ぶ最高に可愛いおっちゃん(バルボッサ)がいるのでみて……そして最後の海賊までみて……号泣するから…… https://t.co/AuZMIKrQaH"
5034,2023-02-03 22:21:32+09:00,ノリントンを殺したのが寄りにも寄ってウィルの父ビルだったから余計感情が複雑になるシーン…。 #パイレーツオブカリビアン #パイレーツ・オブ・カリビアン #ワールドエンド #金曜ロードショー
5035,2023-02-03 22:21:31+09:00,"一緒にパイレーツオブカリビアンを見ている。
白、多分見えてなくない？ https://t.co/f8U3IlDYse"
5036,2023-02-03 22:21:30+09:00,"#パイレーツオブカリビアン
ジェームズ・ノリントン大将かっこよかった https://t.co/weTEabJSSG"
5037,2023-02-03 22:21:28+09:00,パイレーツオブカリビアンで海洋恐怖症になる人がどれぐらいいるのだろうか
5038,2023-02-03 22:21:27+09:00,ナイスガッツだったぜノリントンくん…　#金曜ロードショー #パイレーツオブカリビアン #ワールドエンド
5039,2023-02-03 22:21:26+09:00,RT @mionaaaaa15: パイレーツオブカリビアンはワールドエンドが1番すき🏴‍☠️いつもジャックを見て思い出すのが中学の同級生に絶対ジャック・スパロウに影響されてるやん！っていう手の振り方をした走りの男がいたこと。あれは絶対そうだね。小学生の時と違ったし。間違いなく完…
5040,2023-02-03 22:21:26+09:00,"あー、このシーンが後の布石になってたのかぁ

って、パイレーツオブカリビアン何度見たかわからんけど毎回発見あるな"
5041,2023-02-03 22:21:24+09:00,パイレーツオブカリビアンです
5042,2023-02-03 22:21:23+09:00,ノリントン、エリザベスを好きになったばかりに最初から最期までほんま気の毒すぎる　#パイレーツオブカリビアン
5043,2023-02-03 22:21:18+09:00,パイレーツオブカリビアン2の髪も髭もボサボサな汚くなったノリントン地味に好き
5044,2023-02-03 22:21:16+09:00,そういやパイレーツオブカリビアン ワールドエンドの製作費3.3億ドルって当時世界一の金額だったんだっけと思って調べたら続編の生命の泉で4000万ドル上回ってて驚いたわ。アバター2でさえ2.5億ドルだった筈なのに
5045,2023-02-03 22:21:15+09:00,"RT @U3yoshinani: あれ？
石みたいなカニ舐めて、
そのあと大量にやってくるシーンって有った？？
カットされてた？？
好きなシーンなのに。

#金ロー
#金曜ロードショー
#パイレーツ・オブ・カリビアン
#パイレーツオブカリビアン"
5046,2023-02-03 22:21:12+09:00,"スワン…おもしれぇ女
じゃなくて！罪な女だなぁ、
#パイレーツオブカリビアン"
5047,2023-02-03 22:21:12+09:00,"パイレーツオブカリビアン6公開日キャスト最新情報！ジョニーデップやバルボッサは？
https://t.co/WWYNE3B0k1

2作製作予定で、スピンオフ版は女性が主役らしい！

#パイレーツオブカリビアン 
#金曜ロードショー"
5048,2023-02-03 22:21:07+09:00,ここ気をとられていても気をとられていなくてもジョーンズ一味の戦力に勝てるハズもなしで残った時点で死ぬのは確定なんだよなあ。ビルに見つかってなければ一緒に行けてたのがまた運命の皮肉というか　#パイレーツオブカリビアン　#パイレーツ・オブ・カリビアン
5049,2023-02-03 22:21:06+09:00,"今のところデイヴィ・ジョーンズより東インド貿易会社の方が上手か
#パイレーツオブカリビアン"
5050,2023-02-03 22:21:06+09:00,"RT @hiratapro: ★裏話の続き。
リハーサル映像を観てビックリ❗
小っちゃいテレビ画面がジャックだらけじゃあーりませんかっ‼️

どーやってリハーサルすんだよ💢

台本もジャックばっかり‼️
「ジャック1」とか「ジャック2」とか「ジャック16」とか「ハック72」とか…"
5051,2023-02-03 22:21:04+09:00,"きちんと準備された心を持つものにとって、死は新たな冒険でしかない
ノリントンはもうエリザベスとキスして助けて心残りないもんな
一度間違えたけど、やっぱり良い男だよノリントン卿

 #パイレーツオブカリビアン"
5052,2023-02-03 22:21:03+09:00,"ノリントン…、こんなことが無ければ提督の娘を嫁にもらって軍で幸せに暮らすはずだったのにね…。

 #パイレーツオブカリビアン"
5053,2023-02-03 22:21:02+09:00,"『私達の運命は常に絡み合っている、重なることなく』
カッコいい死に様だよノリントン！
#パイレーツオブカリビアン"
5054,2023-02-03 22:21:01+09:00,"RT @hiratapro: ★そのまた続き。
芝居の休演日、『ワールド・エンド』の収録為にとんぼ返り。
朝御飯は函館名物のイカ刺しでした。
胃袋に新鮮な🦑をたんまり詰め込んでいざ東京へ✈️

ジャックはタコの胃袋ん中だったけどね🐙

#金曜ロードショー　
#パイレーツオブカリ…"
5055,2023-02-03 22:20:59+09:00,"ノリントーーーーン！！！
#パイレーツオブカリビアン"
5056,2023-02-03 22:20:57+09:00,"RT @FN4nKi5KdjU1xEg: 私達の運めは常に絡み合っている、重なる事なく
#パイレーツオブカリビアン"
5057,2023-02-03 22:20:55+09:00,"RT @HitUltra: ジャックの分身コントはカットかよ！？
#パイレーツオブカリビアン #パイレーツ・オブ・カリビアン #ワールドエンド #金曜ロードショー https://t.co/u800qWF6Ht"
5058,2023-02-03 22:20:55+09:00,"#パイレーツオブカリビアン
エリザベス誰とでもキスするやんけ"
5059,2023-02-03 22:20:54+09:00,"あれ？　ノリントンさん私の好きなタイプのキャラクターかも…（どこかトゥイっぽさがある）
#パイレーツオブカリビアン"
5060,2023-02-03 22:20:53+09:00,やっぱりエリザベスとビルの親父がきらいすぎる😇 #パイレーツオブカリビアン
5061,2023-02-03 22:20:53+09:00,"RT @VnwDCcQCgujYk8d: ジャック・スパロウ再稿。
#パイレーツオブカリビアン #パイレーツ・オブ・カリビアン #ジャック・スパロウ https://t.co/SHeMvZE8a4"
5062,2023-02-03 22:20:52+09:00,"船の一部、船の一員
船の一部、船の一員

ただの台詞なのか❓️
耳に残る……。

#パイレーツオブカリビアン"
5063,2023-02-03 22:20:51+09:00,"ノリントン、毎回ええ奴なんだよなあ…😢
関係がいろいろ絡み合ってるので、分かりやすく相関図にまとめました～。

相関図をネタバレで！キャスト･声優一覧も！ https://t.co/flEKHgTbCP 
#パイレーツ・オブ・カリビアン #パイレーツオブカリビアン #金曜ロードショー"
5064,2023-02-03 22:20:51+09:00,パイレーツオブカリビアンはワールドエンドがやっぱ最高
5065,2023-02-03 22:20:50+09:00,ああああああああああああああああパイレーツオブカリビアン予約わすれたあああああああああああああああああああああああああああああああああああああああああああああ
5066,2023-02-03 22:20:45+09:00,"RT @hiratapro: ★そのまた続き。
芝居の休演日、『ワールド・エンド』の収録為にとんぼ返り。
朝御飯は函館名物のイカ刺しでした。
胃袋に新鮮な🦑をたんまり詰め込んでいざ東京へ✈️

ジャックはタコの胃袋ん中だったけどね🐙

#金曜ロードショー　
#パイレーツオブカリ…"
5067,2023-02-03 22:20:43+09:00,"キーラまじ美人…パイレーツのキーラ永遠に憧れだなぁ。

#パイレーツオブカリビアン"
5068,2023-02-03 22:20:41+09:00,パイレーツオブカリビアン3本当にストーリーがどったんバッタンしてる
5069,2023-02-03 22:20:41+09:00,"推しの死に方わりと雑で辛い

 #パイレーツオブカリビアン"
5070,2023-02-03 22:20:35+09:00,"チョロんトンくんだ！！

よれよれ汚れノリントンくんが1番可愛かったな。
なかなか船長室に戻れない🐙もかわいい。
#パイレーツオブカリビアン"
5071,2023-02-03 22:20:35+09:00,"RT @hiratapro: ★そのまた続き。
芝居の休演日、『ワールド・エンド』の収録為にとんぼ返り。
朝御飯は函館名物のイカ刺しでした。
胃袋に新鮮な🦑をたんまり詰め込んでいざ東京へ✈️

ジャックはタコの胃袋ん中だったけどね🐙

#金曜ロードショー　
#パイレーツオブカリ…"
5072,2023-02-03 22:20:34+09:00,"ダッチマンは、今後私が指揮を執る。

さしあたりな。
#パイレーツ・オブ・カリビアン #パイレーツオブカリビアン #ワールドエンド #ワールド・エンド"
5073,2023-02-03 22:20:32+09:00,RT @mionaaaaa15: パイレーツオブカリビアンはワールドエンドが1番すき🏴‍☠️いつもジャックを見て思い出すのが中学の同級生に絶対ジャック・スパロウに影響されてるやん！っていう手の振り方をした走りの男がいたこと。あれは絶対そうだね。小学生の時と違ったし。間違いなく完…
5074,2023-02-03 22:20:30+09:00,パイレーツオブカリビアンはギブスくんとバルボッサが推し
5075,2023-02-03 22:20:30+09:00,いまだにパイレーツオブカリビアンの知識がキングダムハーツしかない
5076,2023-02-03 22:20:30+09:00,"ノリントン😭ノリントン😭😭😭😭😭

 #金曜ロードショー
 #パイレーツオブカリビアン"
5077,2023-02-03 22:20:28+09:00,"RT @hiratapro: ★そのまた続き。
芝居の休演日、『ワールド・エンド』の収録為にとんぼ返り。
朝御飯は函館名物のイカ刺しでした。
胃袋に新鮮な🦑をたんまり詰め込んでいざ東京へ✈️

ジャックはタコの胃袋ん中だったけどね🐙

#金曜ロードショー　
#パイレーツオブカリ…"
5078,2023-02-03 22:20:25+09:00,パイレーツオブカリビアンの3作品目、一番大事なシーンカットされてるから、何故エリザベスがジェームズに怒ってるのかわからなくなってるね_(:3 」∠)_
5079,2023-02-03 22:20:24+09:00,"#パイレーツオブカリビアン
仕事が早い"
5080,2023-02-03 22:20:24+09:00,"オレ、ノリントン好きかも。
#パイレーツオブカリビアン"
5081,2023-02-03 22:20:23+09:00,RT @towilly1: スワン総督の件でエリザベスが詰め寄るけどノリントンはスワンが殺されたの知らなかったシーンもカットかー…エリザベスは父親が殺されたからこそツンケンした態度なんだがなここ…#パイレーツオブカリビアン　#パイレーツ・オブ・カリビアン
5082,2023-02-03 22:20:22+09:00,"RT @moe_himeshiro: ｡🎀┈┈┈┈°ʚ♡ɞ°┈┈┈┈🎀｡

　パイレーツオブカリビアンの
　途中ですが

　もえのアカウントも凍結される前に
　チャンネル登録してね🫶

　凍結されたらたぶん
　YouTubeのコミュニティで発信する
　https://t.co/…"
5083,2023-02-03 22:20:20+09:00,@Reika_FPS パイレーツオブカリビアン見る？
5084,2023-02-03 22:20:20+09:00,"スワンパッパ死亡確定シーンカットしたのにソレに対して謝罪？弁明？するシーンはある謎編集
#パイレーツオブカリビアン"
5085,2023-02-03 22:20:19+09:00,"息子さんが作った剣です……。
 #パイレーツオブカリビアン"
5086,2023-02-03 22:20:16+09:00,"見事な剣だ。
#パイレーツ・オブ・カリビアン #パイレーツオブカリビアン #ワールドエンド #ワールド・エンド"
5087,2023-02-03 22:20:14+09:00,"RT @sabfeua: 『パイレーツ・オブ・カリビアン/デッドマンズ・チェスト』

バルボッサが階段から降りてくるラストシーンは、出演者全員がバルボッサが登場してくるということを知らされていなかったため、このシーンでは役者たちが驚いている本当のリアクションを楽しむことができま…"
5088,2023-02-03 22:20:13+09:00,"その剣で……

#パイレーツオブカリビアン"
5089,2023-02-03 22:20:13+09:00,"#パイレーツオブカリビアン
ウィルの打った刀がデイヴィ・ジョーンズのもとへ"
5090,2023-02-03 22:20:13+09:00,パイレーツオブカリビアンのヒロインはエリザベスより圧倒的アンジェリカ派なんだよな
5091,2023-02-03 22:20:11+09:00,#パイレーツオブカリビアン
5092,2023-02-03 22:20:10+09:00,"ウィルが作った剣→ノリントン→デイヴィ・ジョーンズ←New！
#パイレーツオブカリビアン"
5093,2023-02-03 22:20:07+09:00,ノリントン…。 #パイレーツオブカリビアン #パイレーツ・オブ・カリビアン #ワールドエンド #金曜ロードショー
5094,2023-02-03 22:20:02+09:00,"エリザベスはいろんな人とキスするな…
#パイレーツオブカリビアン"
5095,2023-02-03 22:20:02+09:00,"つーか、《東インド貿易会社》の監視役がノリントン1人って

#パイレーツオブカリビアン"
5096,2023-02-03 22:20:01+09:00,"ノリントンさん辛いのよ……

 #パイレーツオブカリビアン"
5097,2023-02-03 22:20:01+09:00,"結局美人しか勝たん
 #パイレーツオブカリビアン"
5098,2023-02-03 22:20:00+09:00,悪い女だエリザベス　#パイレーツオブカリビアン
5099,2023-02-03 22:19:59+09:00,パイレーツオブカリビアンめっちゃ観たいけど明日早いからな……
5100,2023-02-03 22:19:59+09:00,"ジェームズノリントン、死ぬのは怖いだろ？返事はNOか
#パイレーツオブカリビアン"
5101,2023-02-03 22:19:58+09:00,"ジェームズ・ノリントン
なのか

 #金曜ロードショー
 #金ロー
 #パイレーツ・オブ・カリビアン
 #パイレーツオブカリビアン"
5102,2023-02-03 22:19:57+09:00,"ジェームズ・ノリントン。
死ぬのは怖いだろう？

返事は「ノー」か。
#パイレーツ・オブ・カリビアン #パイレーツオブカリビアン #ワールドエンド #ワールド・エンド"
5103,2023-02-03 22:19:56+09:00,"ノリントン漢だよ
 #パイレーツオブカリビアン"
5104,2023-02-03 22:19:55+09:00,"あーノリントン…
#パイレーツオブカリビアン"
5105,2023-02-03 22:19:53+09:00,"エリザベスって男たらしよな
#パイレーツオブカリビアン"
5106,2023-02-03 22:19:51+09:00,"#パイレーツオブカリビアン
ノリントン提督、最後まで立派な人やったのに(´；ω；`)"
5107,2023-02-03 22:19:41+09:00,"ノリさーーーーーーん
最終的にはいい感じの男になりやがって…憎めないやつ…

 #パイレーツオブカリビアン
#パイレーツ・オブ・カリビアン"
5108,2023-02-03 22:19:40+09:00,"アバターのあいつとパイカリの提督が二大悲しい横恋慕さん
 #パイレーツオブカリビアン"
5109,2023-02-03 22:19:37+09:00,"ビル…お前…

#金ロー
#金曜ロードショー
#パイレーツ・オブ・カリビアン
#パイレーツオブカリビアン"
5110,2023-02-03 22:19:36+09:00,エリザベスに惹かれたのがあかんかったのかな｡ﾟ(ﾟ´Д｀ﾟ)ﾟ｡ #パイレーツオブカリビアン
5111,2023-02-03 22:19:34+09:00,"ノリントンくん、、、
 #パイレーツオブカリビアン"
5112,2023-02-03 22:19:30+09:00,"#パイレーツオブカリビアン
提督やっちゃうのが靴紐のビルなのも悲しい😭"
5113,2023-02-03 22:19:29+09:00,パイレーツオブカリビアン、善いヤツとまともなヤツから死んでいく
5114,2023-02-03 22:19:25+09:00,"エリザベスのキスの代償は大きいのよ
#パイレーツ・オブ・カリビアン #パイレーツオブカリビアン #ワールドエンド #ワールド・エンド"
5115,2023-02-03 22:19:24+09:00,"ノリントン死ぬシーンは何回見ても悲しい
 #パイレーツオブカリビアン"
5116,2023-02-03 22:19:20+09:00,"ほんま誰とでもキスするやん、外国の映画
んで、結構な頻度で死ぬし
 #パイレーツオブカリビアン"
5117,2023-02-03 22:19:17+09:00,"ノリントンんんんんん😭😭😭😭😭😭

#パイレーツオブカリビアン"
5118,2023-02-03 22:19:16+09:00,"RT @cot_ton2003: あまりに非業の死でただただ悲しい…
エリザベスと結ばれることはなかったけど、それでも彼は一途で彼女を守ろうと最期まで勇敢だったし、死ぬ直前のデイヴィジョーンズの勧誘も拒否して死を受け入れる姿までぜんぶカッコよかった。
最も激動の人生を送ったキャ…"
5119,2023-02-03 22:19:16+09:00,ノリントン提督悲しい #パイレーツオブカリビアン
5120,2023-02-03 22:19:11+09:00,"RT @hiratapro: ★そのまた続き。
芝居の休演日、『ワールド・エンド』の収録為にとんぼ返り。
朝御飯は函館名物のイカ刺しでした。
胃袋に新鮮な🦑をたんまり詰め込んでいざ東京へ✈️

ジャックはタコの胃袋ん中だったけどね🐙

#金曜ロードショー　
#パイレーツオブカリ…"
5121,2023-02-03 22:19:06+09:00,"船の一部！船の一員！
皆の者！捕虜が逃げたぞ！
#パイレーツ・オブ・カリビアン #パイレーツオブカリビアン #ワールドエンド #ワールド・エンド"
5122,2023-02-03 22:19:03+09:00,"#パイレーツオブカリビアン
ノリントン提督…(TдT)"
5123,2023-02-03 22:19:03+09:00,"錯乱中のビル・ターナー

#パイレーツオブカリビアン"
5124,2023-02-03 22:19:03+09:00,"結構カットされてるなぁ…少し会話に不具合生じてないか？
 #パイレーツオブカリビアン"
5125,2023-02-03 22:19:02+09:00,"パイレーツオブカリビアン、少年時代以来にチラ見して初めて気付いた・・・

　　歯が汚ねえ！！（賛辞）"
5126,2023-02-03 22:19:02+09:00,"ノリントンくーーーーーーーーーーん‼️‼️‼️‼️‼️‼️

#金曜ロードショー
#パイレーツオブカリビアン"
5127,2023-02-03 22:18:52+09:00,"ほーらまたしてんじゃん…
#パイレーツオブカリビアン #パイレーツ・オブ・カリビアン"
5128,2023-02-03 22:18:52+09:00,パイレーツオブカリビアンおもろいよね
5129,2023-02-03 22:18:51+09:00,兎に角数多の男からキスされる女、エリザベス。 #パイレーツオブカリビアン #パイレーツ・オブ・カリビアン #ワールドエンド #金曜ロードショー
5130,2023-02-03 22:18:44+09:00,エリザベスとキスすると死亡フラグ立つよな #パイレーツオブカリビアン
5131,2023-02-03 22:18:41+09:00,"覚悟の決まったノリントン
絡まった糸 しかし交差しなかった

かっけぇな
#パイレーツオブカリビアン"
5132,2023-02-03 22:18:41+09:00,"モテすぎエリザベス
#金曜ロードショー #金ロー #金曜ロードSHOW #パイレーツ・オブ・カリビアン #パイレーツオブカリビアン #ワールド・エンド"
5133,2023-02-03 22:18:39+09:00,"私達の運めは常に絡み合っている、重なる事なく
#パイレーツオブカリビアン"
5134,2023-02-03 22:18:37+09:00,"私たちの運命は常に絡み合っていた。
重なることなく。

ンチュウ･･･

さぁ行って。
キスの代償は大きいぞ
#パイレーツ・オブ・カリビアン #パイレーツオブカリビアン #ワールドエンド #ワールド・エンド"
5135,2023-02-03 22:18:37+09:00,"パイレーツオブカリビアンで一番好きなのは3作目だな〜‼︎🏴‍☠️
バルボッサが推しです✨"
5136,2023-02-03 22:18:33+09:00,"ノリントンーーーー！！！！
#パイレーツオブカリビアン"
5137,2023-02-03 22:18:33+09:00,"これは、接吻。
悲しい接吻。
#パイレーツオブカリビアン"
5138,2023-02-03 22:18:33+09:00,"エリザベスとのキス=死。

#金ロー
#金曜ロードショー
#パイレーツ・オブ・カリビアン
#パイレーツオブカリビアン"
5139,2023-02-03 22:18:32+09:00,ノリントンええな　パイレーツオブカリビアン
5140,2023-02-03 22:18:32+09:00,"#パイレーツオブカリビアン
ジャックが来なかったら提督の結ばれてたかもしれないか"
5141,2023-02-03 22:18:32+09:00,"エリザベスようキスするなぁ

すごい

 #金曜ロードショー
 #金ロー
 #パイレーツ・オブ・カリビアン
 #パイレーツオブカリビアン"
5142,2023-02-03 22:18:29+09:00,金ローでパイレーツオブカリビアン見てる人父親の下りカットされてるから父親の件って言われてもわからんやろ
5143,2023-02-03 22:18:29+09:00,「エリザベスってだれかに似てるな」と思ってたら、ローラだ #金ロー #金曜ロードショー #パイレーツオブカリビアン
5144,2023-02-03 22:18:29+09:00,"あまりに非業の死でただただ悲しい…
エリザベスと結ばれることはなかったけど、それでも彼は一途で彼女を守ろうと最期まで勇敢だったし、死ぬ直前のデイヴィジョーンズの勧誘も拒否して死を受け入れる姿までぜんぶカッコよかった。
最も激動の人生を送ったキャラだよね…
#パイレーツオブカリビアン https://t.co/mLzusAf9qX"
5145,2023-02-03 22:18:29+09:00,"船の一部になってたお父さんなんで起きた？

#パイレーツオブカリビアン"
5146,2023-02-03 22:18:28+09:00,"#パイレーツオブカリビアン
エリザベスにキスした男みんな死んでく……"
5147,2023-02-03 22:18:28+09:00,でもパイレーツオブカリビアンも気になるし2倍速にしたくなる
5148,2023-02-03 22:18:23+09:00,"エリザベス「一緒に来て」

おい、ややこしいことしてんじゃねぇぇぇｗｗ

#金曜ロードショー 
#パイレーツオブカリビアン"
5149,2023-02-03 22:18:22+09:00,"僕らの運命はもつれていて結ばれない(字幕版)

ノリントン……😭
#パイレーツ・オブ・カリビアン
#パイレーツオブカリビアン
#ワールド・エンド https://t.co/8xmFrNE0wk"
5150,2023-02-03 22:18:20+09:00,ノリントンさん死亡フラグ｡ﾟ(ﾟ´Д｀ﾟ)ﾟ｡ #パイレーツオブカリビアン　ターナーパパ｡ﾟ(ﾟ´Д｀ﾟ)ﾟ｡
5151,2023-02-03 22:18:19+09:00,ノリントンもついてきて欲しかったな　#パイレーツオブカリビアン　#パイレーツ・オブ・カリビアン
5152,2023-02-03 22:18:16+09:00,"ノリントンのエリザベスへの愛は本物だけど、そもそもこんな事態になったのはノリントンがベケットに心臓渡したから。
#金曜ロードショー 
#パイレーツオブカリビアン"
5153,2023-02-03 22:18:13+09:00,"エリザベス、本当に男殺しやね。

#金ロー
#金曜ロードショー
#パイレーツ・オブ・カリビアン
#パイレーツオブカリビアン"
5154,2023-02-03 22:18:10+09:00,"ワールドエンドカットされすぎて初めて見た人なんのこっちゃわからんやろこれ
#パイレーツオブカリビアン 
#ワールドエンド"
5155,2023-02-03 22:18:09+09:00,"#パイレーツオブカリビアン
それ死亡フラグ"
5156,2023-02-03 22:18:07+09:00,このクソ忙しいときにシステムのアプデを始められて残業すらできなくなったので怒りの退社をキメてパイレーツオブカリビアン見てる
5157,2023-02-03 22:18:07+09:00,"スワン総督のシーンがカットされるのに
父上の件って話合わんな

#パイレーツオブカリビアン"
5158,2023-02-03 22:18:07+09:00,"カットしたから初見？？？ってなるやんw
 #パイレーツオブカリビアン"
5159,2023-02-03 22:18:06+09:00,"おい誰だ！
#パイレーツ・オブ・カリビアン #パイレーツオブカリビアン #ワールドエンド #ワールド・エンド"
5160,2023-02-03 22:18:03+09:00,"#パイレーツオブカリビアン
うううノリントン提督😭😭😭"
5161,2023-02-03 22:18:00+09:00,1週間経つのはやいな。先週撮ったパイレーツオブカリビアン、まだ見れてなくて今回のも撮ってる
5162,2023-02-03 22:17:58+09:00,ドキドキ #ノリントン さんタイム！！ #パイレーツオブカリビアン #ワールドエンド
5163,2023-02-03 22:17:56+09:00,"一緒に来て。
私と一緒に来て。

#パイレーツ・オブ・カリビアン #パイレーツオブカリビアン #ワールドエンド #ワールド・エンド"
5164,2023-02-03 22:17:55+09:00,"パパを殺されたからこそエリザベスのノリントンへの怒りなんだけど色んなシーンカットしちゃったからなぁ…
 #パイレーツオブカリビアン"
5165,2023-02-03 22:17:52+09:00,"ノリントンくん、中途半端なところで漢気見せちゃうから……

#パイレーツオブカリビアン"
5166,2023-02-03 22:17:52+09:00,"RT @hiratapro: ★裏話の続き。
リハーサル映像を観てビックリ❗
小っちゃいテレビ画面がジャックだらけじゃあーりませんかっ‼️

どーやってリハーサルすんだよ💢

台本もジャックばっかり‼️
「ジャック1」とか「ジャック2」とか「ジャック16」とか「ハック72」とか…"
5167,2023-02-03 22:17:51+09:00,"そう言えば…
映画に詳しくない知り合いは
バルボッサとダンブルドアの
区別がつかないらしい𐤔𐤔

#パイレーツオブカリビアン"
5168,2023-02-03 22:17:44+09:00,"ノリントン裏切るの慣れすぎやろ…w
#パイレーツオブカリビアン"
5169,2023-02-03 22:17:40+09:00,"うううう😍
ジャック・スパロウとウィルターナーが一緒のシーンって最高なのよね

たまらん😍

でもあと1時間もしないうちに…😭愛のしるしが…😭
#パイレーツオブカリビアン https://t.co/7BdunDdbDd"
5170,2023-02-03 22:17:40+09:00,"これで私が許すと思わないでね。

#パイレーツ・オブ・カリビアン #パイレーツオブカリビアン #ワールドエンド #ワールド・エンド"
5171,2023-02-03 22:17:37+09:00,"RT @_kaku0609: スワン総督が死んでしまってるシーンが地上波まるごとカットされましたが、殺された理由は明かされているます……
#パイレーツオブカリビアン
#金曜ロードショー"
5172,2023-02-03 22:17:35+09:00,"どんだけ息臭いんだよジャック
#パイレーツオブカリビアン"
5173,2023-02-03 22:17:33+09:00,"頭が足りないので
パイレーツオブカリビアンの話の流れが
意味分からんのよなぁ"
5174,2023-02-03 22:17:30+09:00,"ノリントン
権力や地位よりも幼女から娘になった元婚約者を選ぶ

#パイレーツオブカリビアン"
