,時間,本文
5483,2023-01-27 22:30:22+09:00,"髭ヌルヌル船長にこんな顔近づけれないよww
 #パイレーツオブカリビアン"
5484,2023-01-27 22:30:18+09:00,"RT @HitUltra: 初見だとこのゲームこうなるな。
#パイレーツオブカリビアン #パイレーツ・オブ・カリビアン #デッドマンズチェスト #金曜ロードショー https://t.co/zFqgAk4Bc0"
5485,2023-01-27 22:30:18+09:00,"#パイレーツオブカリビアン
すげえええええええ"
5486,2023-01-27 22:30:17+09:00,"RT @HitUltra: なぜ海賊の船長は出航する時にトラブルを持ってくるんでしょうねぇ…ｗ
#パイレーツオブカリビアン #パイレーツ・オブ・カリビアン #デッドマンズチェスト #金曜ロードショー https://t.co/knkLUGUDV9"
5487,2023-01-27 22:30:15+09:00,"RT @kinro_ntv: デイヴィ・ジョーンズ🐙を演じているのは、ビル・ナイさん👤。キーラ・ナイトレイさん👤も出演した「ラブ・アクチュアリー」や、「ナターシャの歌に」、「名探偵ピカチュウ」、黒澤明監督作品のリメイク「生きる LIVING」などに出演しています😄。
#金曜ロー…"
5488,2023-01-27 22:30:13+09:00,"RT @fuji_gitsune: #金曜ロードショー
#パイレーツオブカリビアン
ビル・ターナーとマーベルのセルヴィグ博士……同一人物に見えないんよな https://t.co/J69TPYpOB3"
5489,2023-01-27 22:30:12+09:00,"古畑任三郎みたいな声出しやがって

#パイレーツオブカリビアン 
#デッドマンズチェスト https://t.co/1RWbSqqqc8"
5490,2023-01-27 22:30:12+09:00,"パパいらんことばっかなのよ
 #パイレーツオブカリビアン"
5491,2023-01-27 22:30:11+09:00,"RT @kinro_ntv: デイヴィ・ジョーンズ🐙を演じているのは、ビル・ナイさん👤。キーラ・ナイトレイさん👤も出演した「ラブ・アクチュアリー」や、「ナターシャの歌に」、「名探偵ピカチュウ」、黒澤明監督作品のリメイク「生きる LIVING」などに出演しています😄。
#金曜ロー…"
5492,2023-01-27 22:30:11+09:00,"パイレーツオブカリビアン久しぶりに見たけどおもろすぎや
昔は理解できなかったことも理解できるしねw"
5493,2023-01-27 22:30:11+09:00,"オルゴールで安心しちゃったね…
#パイレーツオブカリビアン"
5494,2023-01-27 22:30:10+09:00,この鍵とるとこ当時観た時は本当にハラハラしたけど、今見るとデイヴィ・ジョーンズ可愛い寝顔してるじゃないか #パイレーツオブカリビアン
5495,2023-01-27 22:30:09+09:00,"RT @HitUltra: い   や   、そ   う   は

 な   ら   ん   や   ろ
#パイレーツオブカリビアン #パイレーツ・オブ・カリビアン #デッドマンズチェスト #金曜ロードショー https://t.co/Cko2Hs9L7F"
5496,2023-01-27 22:30:09+09:00,"RT @kinro_ntv: デイヴィ・ジョーンズ🐙を演じているのは、ビル・ナイさん👤。キーラ・ナイトレイさん👤も出演した「ラブ・アクチュアリー」や、「ナターシャの歌に」、「名探偵ピカチュウ」、黒澤明監督作品のリメイク「生きる LIVING」などに出演しています😄。
#金曜ロー…"
5497,2023-01-27 22:30:09+09:00,"RT @kinro_ntv: デイヴィ・ジョーンズ🐙を演じているのは、ビル・ナイさん👤。キーラ・ナイトレイさん👤も出演した「ラブ・アクチュアリー」や、「ナターシャの歌に」、「名探偵ピカチュウ」、黒澤明監督作品のリメイク「生きる LIVING」などに出演しています😄。
#金曜ロー…"
5498,2023-01-27 22:30:08+09:00,"RT @ms_webcafe: ✅サイコロゲームのルールは？
✅３人のサイコロの目は何だった？
✅なぜデイビィは「面倒なことしやがって」と言った？
など、誰より分かりやすく解説しました🔽

サイコロの賭けルールを分かりやすく解説！https://t.co/jhjy5st7Li…"
5499,2023-01-27 22:30:07+09:00,"ヒヤヒヤする💦
 #パイレーツオブカリビアン"
5500,2023-01-27 22:30:07+09:00,"RT @HitUltra: 初見だとこのゲームこうなるな。
#パイレーツオブカリビアン #パイレーツ・オブ・カリビアン #デッドマンズチェスト #金曜ロードショー https://t.co/zFqgAk4Bc0"
5501,2023-01-27 22:30:07+09:00,"#パイレーツオブカリビアン 
オルガンで寝落ちしてるディヴィ・ジョーンズ可愛い😂"
5502,2023-01-27 22:30:06+09:00,"騙される触手ちゃん
＃パイレーツ・オブ・カリビアン #デッドマンズ・チェスト #デッドマンズチェスト #パイレーツオブカリビアン"
5503,2023-01-27 22:30:06+09:00,"デイヴィ・ジョーンズとターナー親子がやっていたサイコロゲームのルール③

#パイレーツ・オブ・カリビアン #パイレーツオブカリビアン #金曜ロードショー https://t.co/iQPMdoTRpI"
5504,2023-01-27 22:30:06+09:00,"よくとれたな
#パイレーツオブカリビアン"
5505,2023-01-27 22:30:05+09:00,"デイヴィ・ジョーンズとターナー親子がやっていたサイコロゲームのルール②

#パイレーツ・オブ・カリビアン #パイレーツオブカリビアン #金曜ロードショー https://t.co/XNGBqbm9lt"
5506,2023-01-27 22:30:05+09:00,"予算全然ない邦画じゃなくてパイレーツオブカリビアン見ると、映画ってすごいなあ、壮大なお金と人手がかけられてるなあって思う
これが1000円とかで見れるのすごいなって"
5507,2023-01-27 22:30:05+09:00,"デイヴィ・ジョーンズとターナー親子がやっていたサイコロゲームのルール①

#パイレーツ・オブ・カリビアン #パイレーツオブカリビアン #金曜ロードショー https://t.co/VaRGFTN2ro"
5508,2023-01-27 22:30:04+09:00,"RT @kinro_ntv: デイヴィ・ジョーンズ🐙を演じているのは、ビル・ナイさん👤。キーラ・ナイトレイさん👤も出演した「ラブ・アクチュアリー」や、「ナターシャの歌に」、「名探偵ピカチュウ」、黒澤明監督作品のリメイク「生きる LIVING」などに出演しています😄。
#金曜ロー…"
5509,2023-01-27 22:30:04+09:00,気が付きそうなもんだよな。 #パイレーツオブカリビアン
5510,2023-01-27 22:30:02+09:00,"RT @kinro_ntv: デイヴィ・ジョーンズ🐙を演じているのは、ビル・ナイさん👤。キーラ・ナイトレイさん👤も出演した「ラブ・アクチュアリー」や、「ナターシャの歌に」、「名探偵ピカチュウ」、黒澤明監督作品のリメイク「生きる LIVING」などに出演しています😄。
#金曜ロー…"
5511,2023-01-27 22:30:01+09:00,"オルゴールで寝入っちゃうデイヴィ可愛い
#パイレーツオブカリビアン
#パイレーツ・オブ・カリビアン
#デッドマンズ・チェスト"
5512,2023-01-27 22:30:00+09:00,いやいや無理やろこわ笑 #パイレーツオブカリビアン
5513,2023-01-27 22:29:59+09:00,"船員が未来永劫働くってことは
船長も未来永劫、船長やるってことだけど
それは嫌じゃないのかな？ｗ

#金曜ロードショー 
#パイレーツオブカリビアン"
5514,2023-01-27 22:29:59+09:00,"RT @kinro_ntv: デイヴィ・ジョーンズ🐙を演じているのは、ビル・ナイさん👤。キーラ・ナイトレイさん👤も出演した「ラブ・アクチュアリー」や、「ナターシャの歌に」、「名探偵ピカチュウ」、黒澤明監督作品のリメイク「生きる LIVING」などに出演しています😄。
#金曜ロー…"
5515,2023-01-27 22:29:58+09:00,このタコは俺のパイレーツオブカリビアンの推しです
5516,2023-01-27 22:29:58+09:00,パイレーツオブカリビアン映画館で見てみたいな
5517,2023-01-27 22:29:58+09:00,"RT @kinro_ntv: 同時進行で撮影された本作と3作目の撮影のために用意された衣装は、なんと8000着😳！ジョニー・デップもアイデアを出したというジャック・スパロウの衣装はすでに完璧だったので、１作目から実質的な変更を行わずに撮影が行われたそうです😄。
#金曜ロードショ…"
5518,2023-01-27 22:29:58+09:00,タコさんお疲れのご様子でスヤァ_(:3 」∠)_ #パイレーツオブカリビアン
5519,2023-01-27 22:29:56+09:00,"#パイレーツオブカリビアン
うたたね🐙船長"
5520,2023-01-27 22:29:56+09:00,ここトムとジェリー感ある　#パイレーツオブカリビアン
5521,2023-01-27 22:29:56+09:00,"RT @kinro_ntv: デイヴィ・ジョーンズ🐙を演じているのは、ビル・ナイさん👤。キーラ・ナイトレイさん👤も出演した「ラブ・アクチュアリー」や、「ナターシャの歌に」、「名探偵ピカチュウ」、黒澤明監督作品のリメイク「生きる LIVING」などに出演しています😄。
#金曜ロー…"
5522,2023-01-27 22:29:55+09:00,"RT @yuto2550: １作目はノリントン、2作目はベケット、３作目はバルボッサの部下で登場するグローブス大尉。何気に好きなキャラだったのに生命の泉で無意味に殺された挙句死んだ理由が「キャラが増えすぎて管理しきれなくなった」という制作側の都合なのが数少ない許せない所
#パイ…"
5523,2023-01-27 22:29:55+09:00,昔からよく起きないなとw #パイレーツオブカリビアン
5524,2023-01-27 22:29:54+09:00,コレでおきない方が凄いよ #パイレーツオブカリビアン
5525,2023-01-27 22:29:52+09:00,パイレーツオブカリビアンでブラフやってた😊
5526,2023-01-27 22:29:50+09:00,"初見だとこのゲームこうなるな。
#パイレーツオブカリビアン #パイレーツ・オブ・カリビアン #デッドマンズチェスト #金曜ロードショー https://t.co/zFqgAk4Bc0"
5527,2023-01-27 22:29:50+09:00,パイレーツオブカリビアンやってる
5528,2023-01-27 22:29:48+09:00,"RT @kaiyodo_PR: 【続報】
『キャプテン・ジャックスパロウ』、#リボルテック で蘇る！

海洋堂のアクションフィギュアブランド”リボルテック”に「#ジャックスパロウ」が再び登場！

2023年2月3日(金)正午よりご予約開始！

#パイレーツオブカリビアン
#ディ…"
5529,2023-01-27 22:29:47+09:00,"RT @ms_webcafe: ✅サイコロゲームのルールは？
✅３人のサイコロの目は何だった？
✅なぜデイビィは「面倒なことしやがって」と言った？
など、誰より分かりやすく解説しました🔽

サイコロの賭けルールを分かりやすく解説！https://t.co/jhjy5st7Li…"
5530,2023-01-27 22:29:44+09:00,DMC何度も見てるはずなのにインチキチンチロのルール分からないと思ってたら同じ人がいて安心してる(結果が分かっていてもよく分からない) #パイレーツオブカリビアン
5531,2023-01-27 22:29:44+09:00,"デイヴィ・すやすや・ジョーンズ
#パイレーツオブカリビアン"
5532,2023-01-27 22:29:42+09:00,ウィル勇敢過ぎる(^o^; #パイレーツオブカリビアン #パイレーツ・オブ・カリビアン #デッドマンズ・チェスト #金曜ロードショー
5533,2023-01-27 22:29:40+09:00,"RT @kinro_ntv: ジャックの行方を聞かれた浜辺の漁師が「シンガポールだ」と答えるシーンは、３作目への布石😳。

１作目でジャックが海軍の兵隊に「君はシンガポールに行ったことがないだろう？」と言っていたのをきっかけに、３作目の舞台がシンガポールに決まったのだそうです…"
5534,2023-01-27 22:29:40+09:00,"RT @sayjoy_enjoy: ディヴィ・ジョーンズ「カリプソのこと好きになって仕事頑張ってまた会う約束したけど、あいつ来なかったから人間に封じるわ。けどワイは失恋して辛いから心臓を別の場所に埋めるンゴ。でも仕事やる気ないからほっといたらタコの化物になっちゃった」

#パイ…"
5535,2023-01-27 22:29:36+09:00,"ぐっすりジョーンズ 
 #パイレーツオブカリビアン"
5536,2023-01-27 22:29:36+09:00,"RT @kinro_ntv: デイヴィ・ジョーンズ🐙を演じているのは、ビル・ナイさん👤。キーラ・ナイトレイさん👤も出演した「ラブ・アクチュアリー」や、「ナターシャの歌に」、「名探偵ピカチュウ」、黒澤明監督作品のリメイク「生きる LIVING」などに出演しています😄。
#金曜ロー…"
5537,2023-01-27 22:29:36+09:00,パイレーツオブカリビアンのお父さんの不憫さね😂
5538,2023-01-27 22:29:35+09:00,"RT @hiratapro: ★2作目のジャックの口癖は
『まずい❗』
あっちゃこっちゃで言ってます。

おわかり❓️

#金曜ロードショー　
#パイレーツオブカリビアン"
5539,2023-01-27 22:29:35+09:00,"RT @LINDA01479518: 神様お願いです

この子と二人でパイレーツオブカリビアンの世界にぶち込んで下さい

でもキツくて辛い航海は嫌なので食べ物とかに困らない不具合のない旅な感じでテレビとかスマホもあって気が向いたらこっちに帰って来られる感じだったら良いです

あ…"
5540,2023-01-27 22:29:35+09:00,"RT @kinro_ntv: 井戸の縄に縛り付けられ、井戸に落とされて引っ張り上げられては口から水を吹き出す海賊⛲️。
これは、ディズニーランドの「カリブの海賊」の中のシーンを再現したもの😊

酔っ払った海賊たちが楽しんでいるシーン🍻など、アトラクションでおなじみの場面がいくつ…"
5541,2023-01-27 22:29:34+09:00,"寝方よ…笑
 #パイレーツオブカリビアン"
5542,2023-01-27 22:29:34+09:00,RT @kinro_ntv: ティア・ダルマが住むツリー・ハウス🏡のある入り江は、ディズニーランドのアトラクション「カリブの海賊」🌊の冒頭のシーンにインスパイアされたもの。スタジオでは、奥行き73ｍ✕幅40ｍのエリアに沼地の川と、その周囲の木々🌲やおんぼろな小屋🛖などが再現され…
5543,2023-01-27 22:29:33+09:00,"RT @kinro_ntv: デイヴィ・ジョーンズ🐙を演じているのは、ビル・ナイさん👤。キーラ・ナイトレイさん👤も出演した「ラブ・アクチュアリー」や、「ナターシャの歌に」、「名探偵ピカチュウ」、黒澤明監督作品のリメイク「生きる LIVING」などに出演しています😄。
#金曜ロー…"
5544,2023-01-27 22:29:31+09:00,"RT @kinro_ntv: デイヴィ・ジョーンズ🐙を演じているのは、ビル・ナイさん👤。キーラ・ナイトレイさん👤も出演した「ラブ・アクチュアリー」や、「ナターシャの歌に」、「名探偵ピカチュウ」、黒澤明監督作品のリメイク「生きる LIVING」などに出演しています😄。
#金曜ロー…"
5545,2023-01-27 22:29:30+09:00,"RT @tsj000: 観てくれた方、拡散してくれた方
ありがとうございます🙇‍♂️

放送中のパイレーツオブカリビアン観るの我慢して明日の動画つくります"
5546,2023-01-27 22:29:28+09:00,"RT @kinro_ntv: フライング・ダッチマン号⚓️は、世界最古の幽霊船にまつわる伝説に由来👻。伝説には諸説があるそうですが、「引き返せ」という神の警告を無視した船が、神罰を受けて幽霊船になったと言われているそうです😱。👉続く
#金曜ロードショー　#パイレーツオブカリビア…"
5547,2023-01-27 22:29:27+09:00,ルールわかってない人いっぱいいて良かった #パイレーツオブカリビアン
5548,2023-01-27 22:29:26+09:00,この辺のやりとりですら次回への伏線だと思わないじゃん...... #パイレーツオブカリビアン
5549,2023-01-27 22:29:25+09:00,"RT @kinro_ntv: デイヴィ・ジョーンズ🐙を演じているのは、ビル・ナイさん👤。キーラ・ナイトレイさん👤も出演した「ラブ・アクチュアリー」や、「ナターシャの歌に」、「名探偵ピカチュウ」、黒澤明監督作品のリメイク「生きる LIVING」などに出演しています😄。
#金曜ロー…"
5550,2023-01-27 22:29:24+09:00,"ひとくちジョニー・デップ
どのジョニーが好き？

#イラスト
#パイレーツオブカリビアン https://t.co/ju4d8jbHGW"
5551,2023-01-27 22:29:23+09:00,"そういや１作目はエリザベスが囚われの身で
２作目はウィルが囚われの身になるんだね(今更
#パイレーツオブカリビアン"
5552,2023-01-27 22:29:22+09:00,ピッキングみたい #金ロー #金曜ロードショー #パイレーツオブカリビアン
5553,2023-01-27 22:29:22+09:00,"RT @kinro_ntv: デイヴィ・ジョーンズ🐙を演じているのは、ビル・ナイさん👤。キーラ・ナイトレイさん👤も出演した「ラブ・アクチュアリー」や、「ナターシャの歌に」、「名探偵ピカチュウ」、黒澤明監督作品のリメイク「生きる LIVING」などに出演しています😄。
#金曜ロー…"
5554,2023-01-27 22:29:20+09:00,デイヴィ・ジョーンズって本当にかわいい！！！！ #パイレーツオブカリビアン
5555,2023-01-27 22:29:20+09:00,タコ髭って感覚あるのかな？ #パイレーツオブカリビアン
5556,2023-01-27 22:29:20+09:00,"RT @kinro_ntv: ジャック・スパロウの持つ「北を指さないコンパス🧭」。

シリーズ１作目にも登場したコンパスですが、事情を知らない者は「壊れている🤔」と思い込んでしまいますが実は“持ち主が心から望んでいるもの”が存在する方向を指し示してくれるものなのです😳
#金曜ロ…"
5557,2023-01-27 22:29:19+09:00,"RT @HitUltra: 千鳥ノブ「ビフォーアフターが過ぎるんじゃ〜」
#パイレーツオブカリビアン #パイレーツ・オブ・カリビアン #デッドマンズチェスト #金曜ロードショー https://t.co/g9QyIULcOA"
5558,2023-01-27 22:29:18+09:00,この場面、もっと工夫できたろうに。 #パイレーツオブカリビアン
5559,2023-01-27 22:29:17+09:00,"鍵を開けるように鍵を探す
＃パイレーツ・オブ・カリビアン #デッドマンズ・チェスト #デッドマンズチェスト #パイレーツオブカリビアン"
5560,2023-01-27 22:29:17+09:00,"隠密スキル高過ぎんよ
#パイレーツオブカリビアン
#金曜ロードショー"
5561,2023-01-27 22:29:16+09:00,"#パイレーツオブカリビアン
寝るんですね"
5562,2023-01-27 22:29:14+09:00,"RT @kinro_ntv: １作目の撮影中から密かに続編の構想を練っていたという製作のジェリー・ブラッカイマーさん👤。

１作目が全世界で約６億ドルという興行収入💵を達成したおかげで、海賊映画🏴‍☠️に不安を抱いていたスタジオからもGOサイン🙆‍♀️が出て、待望の続編が実現し…"
5563,2023-01-27 22:29:12+09:00,"ジョーンズは麻雀やったらイカサマしそう

#パイレーツオブカリビアン
#金曜ロードショー"
5564,2023-01-27 22:29:11+09:00,"RT @kinro_ntv: ウィルとブラック・パール号の海賊たち🏴‍☠️が監禁される人骨🦴で作られた巨大な玉のような檻「ボーンケイジ」は、泡のように柔らかい素材で作られた軽量タイプや、落としたり転がしたりするための頑丈タイプなど数種類が作成されました🤩
#金曜ロードショー　#…"
5565,2023-01-27 22:29:09+09:00,ダメだパイレーツオブカリビアンの賭けのアレが何度見てもわからん　4回目なのに #パイレーツ・オブ・カリビアン  #金曜ロードショー
5566,2023-01-27 22:29:06+09:00,"すやすや😴🐙

 #パイレーツオブカリビアン"
5567,2023-01-27 22:29:06+09:00,"RT @fuji_gitsune: #金曜ロードショー
#パイレーツオブカリビアン
初めて見た時 5度見位した中の人 https://t.co/u0PXaFvpdD"
5568,2023-01-27 22:29:06+09:00,"デイヴィ・ジョーンズ🐙を演じているのは、ビル・ナイさん👤。キーラ・ナイトレイさん👤も出演した「ラブ・アクチュアリー」や、「ナターシャの歌に」、「名探偵ピカチュウ」、黒澤明監督作品のリメイク「生きる LIVING」などに出演しています😄。
#金曜ロードショー　#パイレーツオブカリビアン https://t.co/srdQvKQ42v"
5569,2023-01-27 22:29:06+09:00,パイレーツオブカリビアン1番好きな映画なんだけど吉良さんは見たことあるかな　タイタニック観に行ってたけど映画観るのが好きなのか海と船の物語だったから観に行ったのかどっちなんだろう　中学生で家族とタイタニック観に行く約束してるのかわいいね
5570,2023-01-27 22:29:05+09:00,"RT @kinro_ntv: 井戸の縄に縛り付けられ、井戸に落とされて引っ張り上げられては口から水を吹き出す海賊⛲️。
これは、ディズニーランドの「カリブの海賊」の中のシーンを再現したもの😊

酔っ払った海賊たちが楽しんでいるシーン🍻など、アトラクションでおなじみの場面がいくつ…"
5571,2023-01-27 22:29:05+09:00,パイレーツオブカリビアンは4～6作目も観たはずなんだけど、あんまり内容覚えてないなぁ。
5572,2023-01-27 22:29:04+09:00,ここのおねむなジョーンズ様も好き　#パイレーツオブカリビアン
5573,2023-01-27 22:29:02+09:00,(くさそう) #パイレーツオブカリビアン
5574,2023-01-27 22:29:02+09:00,"今やってたギャンブル?のルールが全くわかってない

#パイレーツオブカリビアン"
5575,2023-01-27 22:29:01+09:00,"５の目の数とサイコロの数がちんぷんかんぷんだったw
 #パイレーツオブカリビアン"
5576,2023-01-27 22:29:00+09:00,船乗ってサイコロで遊ぶんやったらヨットやろーや #パイレーツオブカリビアン
5577,2023-01-27 22:29:00+09:00,"RT @kinro_ntv: 東インド貿易会社の勢力の外にあり、海賊が自由に行動できる港「トルトゥーガ」⚓️は、ハイチの北に実在しています。
この島は17世紀から実際に海賊のたまり場として繁栄していたそうですが、その代わりに治安が悪く「世界の掃き溜め」という呼び名もつけられたの…"
5578,2023-01-27 22:28:58+09:00,"寝起きどっきり編。スタート。

#金ロー
#金曜ロードショー
#パイレーツ・オブ・カリビアン
#パイレーツオブカリビアン"
5579,2023-01-27 22:28:58+09:00,"このサイコロのゲームのルールがわからない。😂
#パイレーツ・オブ・カリビアン #パイレーツオブカリビアン #PiratesOfTheCaribbean #DeadMansChest #金曜ロードショー"
5580,2023-01-27 22:28:57+09:00,パパの愛…。 #パイレーツオブカリビアン #パイレーツ・オブ・カリビアン #デッドマンズ・チェスト #金曜ロードショー
5581,2023-01-27 22:28:55+09:00,"「日本人はダッチマン達見ても美味しそうって思うの？」

「思わねぇよ
２週間空腹で醤油あったらワンチャンあるかも知れんけどよ」

#パイレーツオブカリビアン"
5582,2023-01-27 22:28:53+09:00,"RT @kinro_ntv: ジャック・スパロウの持つ「北を指さないコンパス🧭」。

シリーズ１作目にも登場したコンパスですが、事情を知らない者は「壊れている🤔」と思い込んでしまいますが実は“持ち主が心から望んでいるもの”が存在する方向を指し示してくれるものなのです😳
#金曜ロ…"
5583,2023-01-27 22:28:52+09:00,"RT @tsj000: 観てくれた方、拡散してくれた方
ありがとうございます🙇‍♂️

放送中のパイレーツオブカリビアン観るの我慢して明日の動画つくります"
5584,2023-01-27 22:28:52+09:00,"フライングダッチマン号のクルーめっちゃ人外みめっちゃあって好きすぎる
#パイレーツオブカリビアン"
5585,2023-01-27 22:28:50+09:00,"RT @kinro_ntv: 同時進行で撮影された本作と3作目の撮影のために用意された衣装は、なんと8000着😳！ジョニー・デップもアイデアを出したというジャック・スパロウの衣装はすでに完璧だったので、１作目から実質的な変更を行わずに撮影が行われたそうです😄。
#金曜ロードショ…"
5586,2023-01-27 22:28:49+09:00,パイレーツオブカリビアン、もう終盤？
5587,2023-01-27 22:28:48+09:00,"ガバガバ船長室
#パイレーツオブカリビアン"
5588,2023-01-27 22:28:47+09:00,"あのサイコロゲームの名前はブラフ（ライアーズ・ダイス）
ルールは↓

サイコロゲームのルールを解説！【パイレーツ・オブ・カリビアン/デッドマンズチェスト】 https://t.co/jdi7HQI9ZZ 

#パイレーツ・オブ・カリビアン ＃パイレーツオブカリビアン　＃金曜ロードショー"
5589,2023-01-27 22:28:45+09:00,コレ言ってること2人以上当たるパターンあるだろ #パイレーツオブカリビアン
5590,2023-01-27 22:28:45+09:00,"RT @kinro_ntv: ジャック・スパロウの持つ「北を指さないコンパス🧭」。

シリーズ１作目にも登場したコンパスですが、事情を知らない者は「壊れている🤔」と思い込んでしまいますが実は“持ち主が心から望んでいるもの”が存在する方向を指し示してくれるものなのです😳
#金曜ロ…"
5591,2023-01-27 22:28:45+09:00,"RT @kinro_ntv: ジャック・スパロウの持つ「北を指さないコンパス🧭」。

シリーズ１作目にも登場したコンパスですが、事情を知らない者は「壊れている🤔」と思い込んでしまいますが実は“持ち主が心から望んでいるもの”が存在する方向を指し示してくれるものなのです😳
#金曜ロ…"
5592,2023-01-27 22:28:43+09:00,"#パイレーツオブカリビアン
鼻鳴らしたのアドリブかな？"
5593,2023-01-27 22:28:40+09:00,"RT @kinro_ntv: ジャック・スパロウの持つ「北を指さないコンパス🧭」。

シリーズ１作目にも登場したコンパスですが、事情を知らない者は「壊れている🤔」と思い込んでしまいますが実は“持ち主が心から望んでいるもの”が存在する方向を指し示してくれるものなのです😳
#金曜ロ…"
5594,2023-01-27 22:28:40+09:00,"RT @kinro_ntv: ジャック・スパロウの持つ「北を指さないコンパス🧭」。

シリーズ１作目にも登場したコンパスですが、事情を知らない者は「壊れている🤔」と思い込んでしまいますが実は“持ち主が心から望んでいるもの”が存在する方向を指し示してくれるものなのです😳
#金曜ロ…"
5595,2023-01-27 22:28:38+09:00,"✅サイコロゲームのルールは？
✅３人のサイコロの目は何だった？
✅なぜデイビィは「面倒なことしやがって」と言った？
など、誰より分かりやすく解説しました🔽

サイコロの賭けルールを分かりやすく解説！https://t.co/jhjy5st7Li 
#パイレーツオブカリビアン　#パイレーツ・オブ・カリビアン"
5596,2023-01-27 22:28:37+09:00,"【ブーツストラップ・ヴィル】って言ってほしい・・・

#パイレーツ・オブ・カリビアン #パイレーツオブカリビアン"
5597,2023-01-27 22:28:33+09:00,"RT @hiratapro: ★2作目のジャックの口癖は
『まずい❗』
あっちゃこっちゃで言ってます。

おわかり❓️

#金曜ロードショー　
#パイレーツオブカリビアン"
5598,2023-01-27 22:28:32+09:00,"ルール分からん
 #パイレーツオブカリビアン"
5599,2023-01-27 22:28:31+09:00,この連中をよく覚えていくと来週の衝撃が倍増する #パイレーツオブカリビアン
5600,2023-01-27 22:28:31+09:00,親子揃って不器用だ🥲 #パイレーツオブカリビアン
5601,2023-01-27 22:28:30+09:00,"RT @fuji_gitsune: #金曜ロードショー
#パイレーツオブカリビアン
初めて見た時 5度見位した中の人 https://t.co/u0PXaFvpdD"
5602,2023-01-27 22:28:30+09:00,"#パイレーツオブカリビアン
何回見てもルールわかんねえ"
5603,2023-01-27 22:28:30+09:00,RT @kinro_ntv: ティア・ダルマが住むツリー・ハウス🏡のある入り江は、ディズニーランドのアトラクション「カリブの海賊」🌊の冒頭のシーンにインスパイアされたもの。スタジオでは、奥行き73ｍ✕幅40ｍのエリアに沼地の川と、その周囲の木々🌲やおんぼろな小屋🛖などが再現され…
5604,2023-01-27 22:28:29+09:00,"RT @kinro_ntv: ジャック・スパロウの持つ「北を指さないコンパス🧭」。

シリーズ１作目にも登場したコンパスですが、事情を知らない者は「壊れている🤔」と思い込んでしまいますが実は“持ち主が心から望んでいるもの”が存在する方向を指し示してくれるものなのです😳
#金曜ロ…"
5605,2023-01-27 22:28:28+09:00,お父ちゃん｡ﾟ(ﾟ´Д｀ﾟ)ﾟ｡ #パイレーツオブカリビアン
5606,2023-01-27 22:28:27+09:00,"#パイレーツオブカリビアン
なんか可愛げあるよな、ディヴィ"
5607,2023-01-27 22:28:27+09:00,"RT @the_river_jp: 『パイレーツ・オブ・カリビアン／デッドマンズ・チェスト』のクラーケン、『キングコング対ゴジラ』（1962）大ダコの日本特撮をお手本にしていた🐙
https://t.co/9nhQtS1eUY

#パイレーツオブカリビアン #金曜ロードショー…"
5608,2023-01-27 22:28:24+09:00,え、今日パイレーツオブカリビアンじゃん！！言ってよ〜
5609,2023-01-27 22:28:23+09:00,"RT @kinro_ntv: #パイレーツオブカリビアン
始まりました😳

ファーストシーン…🎥
花嫁が雨に打たれているところから
この物語は始まります…☔️

#金曜ロードショー https://t.co/Of3fMF8OAZ"
5610,2023-01-27 22:28:21+09:00,"#パイレーツオブカリビアン
鬼畜すぎて草"
5611,2023-01-27 22:28:20+09:00,"ターナー君。
陸に戻っていいぞ、
カァッ。
＃パイレーツ・オブ・カリビアン #デッドマンズ・チェスト #デッドマンズチェスト #パイレーツオブカリビアン"
5612,2023-01-27 22:28:19+09:00,"RT @hiratapro: ★………ノリントン
泣ける😢

#金曜ロードショー　
#パイレーツオブカリビアン"
5613,2023-01-27 22:28:19+09:00,"RT @kinro_ntv: 井戸の縄に縛り付けられ、井戸に落とされて引っ張り上げられては口から水を吹き出す海賊⛲️。
これは、ディズニーランドの「カリブの海賊」の中のシーンを再現したもの😊

酔っ払った海賊たちが楽しんでいるシーン🍻など、アトラクションでおなじみの場面がいくつ…"
5614,2023-01-27 22:28:17+09:00,"RT @Syutaro_Z: #金曜ロードショー
#パイレーツオブカリビアン
#デッドマンズチェスト
トルトゥーガの街のシーンの冒頭に出てくる、井戸から引き上げられる男、元ネタであるディズニーのアトラクションへのオマージュ。 https://t.co/wAxYDLhOKG"
5615,2023-01-27 22:28:14+09:00,"RT @kinro_ntv: ✨#パイレーツオブカリビアン🏴☠️
「デッドマンズ・チェスト」放送まで
 
3️⃣3️⃣3️⃣
          3️⃣
3️⃣3️⃣3️⃣
          3️⃣
3️⃣3️⃣3️⃣ 時間🕘

キャプテン・ジャック・スパロウが絶体絶命！
逃…"
5616,2023-01-27 22:28:14+09:00,デイヴィ・ジョーンズ本当にかっこいい。 #パイレーツオブカリビアン
5617,2023-01-27 22:28:09+09:00,"RT @kinro_ntv: ⚓️トレードマークのドレッドヘアと金歯
⚓️酔っぱらいのような立ち居振る舞い
⚓️人の隙をつく狡猾さ
⚓️決して本心を明かさない筋金入りの皮肉屋

キャプテン･ジャック・スパロウまで4時間‼️

｢パイレーツ･オブ･カリビアン/デッドマンズ･チェス…"
5618,2023-01-27 22:28:08+09:00,"ルールは分からんが緊迫してるのは分かる…！！
#パイレーツオブカリビアン"
