,時間,本文
2134,2022-11-11 13:58:27+00:00,そして、バトンは渡されたみおわってからAスタに移ろうと思ったけど 終わるの遅いな？
2135,2022-11-11 13:58:20+00:00,金曜ロードショー「そして、バトンは渡された」他にも楽しい映画がいっぱい！ https://t.co/APvBzilChQ #金曜ロード
2136,2022-11-11 13:58:14+00:00,稲垣来泉ちゃん、「そして、バトンは渡された」にも出てたんだ！売れっ子だな〜。
2137,2022-11-11 13:58:11+00:00,"久しぶりに金曜ロードショー見てる
そしてバトンは渡された"
2138,2022-11-11 13:58:09+00:00,"「そして、バトンは渡された」の泣けるポイントここだよ(^_^)v

#そしてバトンは渡された

なるみなブログ https://t.co/4QQTOk2rld"
2139,2022-11-11 13:58:04+00:00,"RT @kinro_ntv: 「そして、バトンは渡された」まで、あと3️⃣時間
🍳血の繋がらない父と娘
🎹血の繋がらない母と娘
２つの家族が繋がる時　大きな感動に包まれる✨
#永野芽郁 #田中圭 #石原さとみ #そしてバトンは渡された https://t.co/Fk99JDDv…"
2140,2022-11-11 13:58:00+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/EfLhEnNJb6 #金曜ロード
2141,2022-11-11 13:57:58+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/UppTa9vj1b #金曜ロード
2142,2022-11-11 13:57:56+00:00,クロサギ観ながらそしてバトンは渡された観ながら月スタ観てわけがわからんかったつむぎのいらっしゃいみたいなセリフは叫んだ
2143,2022-11-11 13:57:53+00:00,"RT @kinro_ntv: 「そして、バトンは渡された」まもなくです

#永野芽郁 #田中圭 #石原さとみ #そしてバトンは渡された https://t.co/LEvyUMRyzr"
2144,2022-11-11 13:57:48+00:00,"つーかーれーたーーー👼
『そして、バトンは渡された』を観ながらティータイム🍑🍐☕
狸のぽんぽこりん❤❤❤

#Janat #ジャンナッツ
#信楽 #うずくまる本舗 https://t.co/QeZk8S0XmO"
2145,2022-11-11 13:57:46+00:00,そしてバトンは渡された　オモロオモロオモロオモロ　面白すぎるよォォ〜〜ン
2146,2022-11-11 13:57:43+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/zd8REig2Bx #金曜ロード
2147,2022-11-11 13:57:42+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/T72H4r4yhF #金曜ロード
2148,2022-11-11 13:57:40+00:00,そして、バトンは渡された　良…
2149,2022-11-11 13:57:32+00:00,"✨#Amazon 売れ筋ランキング✨
👑Prime Video部門30位👑

そして、バトンは渡された

#アニメ好きと繋がりたい
#アニメ好きな人RT・いいね
#映画好きな人と繋がりたい

▼PrimeVideoはこちら（30日間無料）
https://t.co/SOM4PdiWdG"
2150,2022-11-11 13:57:25+00:00,"そしてバトンは渡された
流し見だったから伏線見落としてた可能性あるけど、そう繋がるのか…！って驚きすごかった。
どこで重なるのかと思ってたらまさかの展開で鳥肌たった。
オチ見た後に小説読んでもこの感動は味わえないけど、こんな複雑なあれこれを文章でどう表現してるのか原作気になる…！"
2151,2022-11-11 13:57:21+00:00,そしてバトンは渡された、どうしたって泣けるし何回観たって泣けるので泣いてスッキリしたい時に観たい映画としてオススメしたい
2152,2022-11-11 13:57:20+00:00,"RT @oricon: 【📺今夜21:00】#金曜ロードショー

『そして、バトンは渡された』
地上波初放送❗驚きと感動…""家族""の物語

💬永野芽郁＆田中圭が親子役
「ぜひ大切な人とご覧ください」🎹✨
https://t.co/eIJtRXbXMS

#永野芽郁 #田中圭 #…"
2153,2022-11-11 13:57:12+00:00,"RT @kinro_ntv: 🎹「そして、バトンは渡された」🍳　明日よる9時
紐解かれる《命をかけた嘘と秘密》
その時、タイトルの本当の意味が－✨
あなたも“バトン”を受け取って、
家族の温かさに触れてください☺️

#永野芽郁 #田中圭 #石原さとみ #そしてバトンは渡された…"
2154,2022-11-11 13:57:12+00:00,「そして、バトンは渡された ｣面白いし泣いちゃう
2155,2022-11-11 13:57:08+00:00,そしてバトンは渡された見て娘が急に「お母さんと離れたくない〜」と泣き出した😭そうなるわなww
2156,2022-11-11 13:57:04+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/O4drPpXBDZ #金曜ロード
2157,2022-11-11 13:56:52+00:00,RT @HinatakaJeF: ところで『そして、バトンは渡された』が劇場公開された2021年10月29日は『アイの歌声を聴かせて』というアニメ映画史上最高の大傑作も同日公開されていまして、田中圭と『ヒノマルソウル』『哀愁しんでれら』では夫婦だった土屋太鳳が最高だったので田中…
2158,2022-11-11 13:56:51+00:00,RT @aki_kurokawa03: 夫が「そして、バトンは渡された」のタイトルが出てこなくて「そして引き継がれた」って言ってて笑ってしまった。引き継がれてはいるけども。
2159,2022-11-11 13:56:42+00:00,"「そしてバトンは渡された」で「月の満ち欠け」のCM🌖
何度も見てる映像たけど大きなテレビ画面で見るのは格別だね💕"
2160,2022-11-11 13:56:39+00:00,そしてバトンは渡された、幸せな形を考えさせられるしとても泣く
2161,2022-11-11 13:56:38+00:00,"そしてバトンは渡された、いいな
思ってたよりいいな

本読もうかしら"
2162,2022-11-11 13:56:37+00:00,そしてバトンは渡された、映画館で頭痛くなるくらい泣いた
2163,2022-11-11 13:56:37+00:00,そしてバトンは渡された、劇場で見たけど展開が想像通りでいまいち泣けなかったんよね
2164,2022-11-11 13:56:37+00:00,そしてバトンは渡されたを見てるけどこういうの好き。小説も気になるから買おう
2165,2022-11-11 13:56:28+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/xgH2h0xtz6 #金曜ロード
2166,2022-11-11 13:56:19+00:00,"正直日本の映画で最近感動してない(そしてバトンは渡されたを見ています)
これからグッとくるのか、、、、？"
2167,2022-11-11 13:56:17+00:00,"『そしてバトンは渡された』観ててゔ～ってなってるところに、
『月の満ち欠け』の予告きて余計に🥲
ああ早く観たい！！"
2168,2022-11-11 13:56:17+00:00,"そしてバトンは渡された
録画するの忘れてた😭😭😭
原作すごく好きで、映画はタイミング逃して見れてないからすごく楽しみにしていたのに、、、！"
2169,2022-11-11 13:56:17+00:00,そしてバトンは渡された見てたら月の満ち欠けの予告流れてきて、もうそれだけで泣きそうになるから本編見たらどうなっちゃうんだこれ
2170,2022-11-11 13:56:14+00:00,"RT @kinro_ntv: 🎹「そして、バトンは渡された」🍳
📺今夜9時　地上波初放送✨
#永野芽郁 #田中圭 #岡田健史 #稲垣来泉 #朝比奈彩 #安藤裕子 #戸田菜穂 #木野花 #石原さとみ／ #大森南朋 #市村正親 #そしてバトンは渡された https://t.co/q…"
2171,2022-11-11 13:56:14+00:00,金ローみてるけどそして、バトンは渡された　原作も映画も見たけど良かったなぁ〜🥲💕映画はキャストがドンピシャすぎたなぁ
2172,2022-11-11 13:56:06+00:00,そしてバトンは渡されたを見てるけど、梨花はまじで母親としてはあかんと思うけど歴代父親は全員まじでいい人しかいなくて見る目はありすぎる()
2173,2022-11-11 13:56:01+00:00,そしてバトンは渡されたをなんとなく見始めたらやめられなくなってしまった
2174,2022-11-11 13:55:59+00:00,"RT @cinema_cafe: 『#そして、バトンは渡された』絶妙な距離感から生まれた“親子”の信頼関係

永野芽郁さん＆田中圭さんのインタビューはこちらから✍️
https://t.co/4iMGCNbnoO

#永野芽郁 #田中圭 #金曜ロードショー #金ロー https…"
2175,2022-11-11 13:55:57+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/KYnoT0unzn #金曜ロード
2176,2022-11-11 13:55:54+00:00,"わ！！今日の金ロー『そしてバトンは渡された』じゃん！！！

と思った瞬間、

え…？『僕のワンダフル・ジャーニー』って4日前くらいにやってなかった…？

と言い知れぬ恐怖が襲ってきた。

※なお、どちらも見れていない。"
2177,2022-11-11 13:55:48+00:00,金曜ロードショー「そして、バトンは渡された」他にも楽しい映画がいっぱい！ https://t.co/39gl0WFcXu #金曜ロード
2178,2022-11-11 13:55:44+00:00,"「そして、バトンは渡された」
勝手にブラジル行く実パパとは最悪離婚で貧乏まっしぐらだけど、泉々原さんとは環境が合わずに残念だけど円満離婚か〜　次はどんな離婚に…こんなスペック高い優男なのに"
2179,2022-11-11 13:55:43+00:00,"そしてバトンは渡された
見てる"
2180,2022-11-11 13:55:41+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/ucIoVnjHSx #金曜ロード
2181,2022-11-11 13:55:34+00:00,"今日の金ローは
そして、バトンは渡された
だったのね😭
3回は泣いた映画だったから、知ってたらちゃんとスタンバイしてたのに…
ショック！！"
2182,2022-11-11 13:55:33+00:00,いや、そしてバトンは渡された、のCMで月の満ち欠け流すのはずるいよ
2183,2022-11-11 13:55:33+00:00,金曜ロードショー「そして、バトンは渡された」他にも楽しい映画がいっぱい！ https://t.co/N7t4v7FGDK #金曜ロード
2184,2022-11-11 13:55:33+00:00,"RT @cinema_cafe: 『#そして、バトンは渡された』絶妙な距離感から生まれた“親子”の信頼関係

永野芽郁さん＆田中圭さんのインタビューはこちらから✍️
https://t.co/4iMGCNbnoO

#永野芽郁 #田中圭 #金曜ロードショー #金ロー https…"
2185,2022-11-11 13:55:32+00:00,"RT @shingolian: 今日の金曜ロードショーは「そして、バトンは渡された」。映画と一緒にこの曲も１年たった。早い。素敵な映画です、ぜひ見ましょう。
https://t.co/3FTjvn07JR"
2186,2022-11-11 13:55:28+00:00,そしてバトンは渡された、ＣＭ多くねーか？笑　#そしバト
2187,2022-11-11 13:55:26+00:00,"そしてバトンは渡された
深雪の住んでた部屋なんだ"
2188,2022-11-11 13:55:23+00:00,そして、バトンは渡された中々面白い。
2189,2022-11-11 13:55:18+00:00,"@_24iy_ 

そしてバトンは渡された楽しんでね🎶💗"
2190,2022-11-11 13:55:18+00:00,"「そして、バトンは渡された」
ちょっと複雑な思いがあって、なんとなく複雑な気持ちを抱えているんだけど、良い話だね。

ついさっきから観始めたけど、良きだなあ。"
2191,2022-11-11 13:55:11+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/Id9y5sY4sB #金曜ロード
2192,2022-11-11 13:55:05+00:00,そしてバトンは渡された。本当に大好きな映画でどのシーンでもすぐ泣いちゃう
2193,2022-11-11 13:55:00+00:00,"#金曜ロードショー ちゃんと見れなかったよー(T_T)
でもアマプラにあったーーーー✨

今日は「そして、バトンは渡された」だって💦

#石原さとみ ちゃんのウェディングドレスも見れるし、#田中圭 くんも好き❤

後でゆっくりみよーっと♪
⬇️
https://t.co/ja4SgJivtg"
2194,2022-11-11 13:55:00+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/927D7RWYVz #金曜ロード
2195,2022-11-11 13:54:55+00:00,@1 そしてバトンは渡されたの主人公の子雪の華の美雪と同じお部屋だ🥲✨
2196,2022-11-11 13:54:54+00:00,"｢そして、バトンは渡された｣をなんとなく見てたらボロ泣きオジサンになってる…
( ノД`)…

#金曜ロードショー"
2197,2022-11-11 13:54:51+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/A3SxS7iMxX #金曜ロード
2198,2022-11-11 13:54:44+00:00,金曜ロードショー「そして、バトンは渡された」他にも楽しい映画がいっぱい！ https://t.co/cwDk5QS2RI #金曜ロード
2199,2022-11-11 13:54:43+00:00,夫が「そして、バトンは渡された」のタイトルが出てこなくて「そして引き継がれた」って言ってて笑ってしまった。引き継がれてはいるけども。
2200,2022-11-11 13:54:40+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/CilSj1XlOf #金曜ロード
2201,2022-11-11 13:54:35+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/nWefSGl5Ue #金曜ロード
2202,2022-11-11 13:54:30+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/CB9grW3Ztx #金曜ロード
2203,2022-11-11 13:54:23+00:00,"【https://t.co/y4zd58oywv限定】(初回仕様)そして、バトンは渡された DVD プレミアム・エディション(2枚組)(Amazon限定映像特典Disc1枚付)

🔽🔽
https://t.co/BsEGvRaGMl

#そしてバトンは渡された
#永野芽郁"
2204,2022-11-11 13:54:23+00:00,明日4時半起きやのに、「そして、バトンは渡された」が気になりすぎて寝られへん
2205,2022-11-11 13:54:23+00:00,そしてバトンは渡されたが気になりすぎてお風呂入れない
2206,2022-11-11 13:53:54+00:00,そしてバトンは渡された、を見てるんだけどそろそろ泣きそう
2207,2022-11-11 13:53:53+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/cnDAhodR5S #金曜ロード
2208,2022-11-11 13:53:47+00:00,"RT @oricon: 【📺今夜21:00】#金曜ロードショー

『そして、バトンは渡された』
地上波初放送❗驚きと感動…""家族""の物語

💬永野芽郁＆田中圭が親子役
「ぜひ大切な人とご覧ください」🎹✨
https://t.co/eIJtRXbXMS

#永野芽郁 #田中圭 #…"
2209,2022-11-11 13:53:42+00:00,"えっ。。。
そしてバトンは渡されたやってるじゃーん！！！見たかったやつ❕❕❕❕"
2210,2022-11-11 13:53:32+00:00,そして、バトンは渡された梨花がいくら愛があろうと自己中クソ女すぎるだろ
2211,2022-11-11 13:53:27+00:00,そしてバトンは渡された、映画館で見て大泣きしちゃったから冒頭からずっと思い出し泣きしている
2212,2022-11-11 13:53:23+00:00,そしてバトンは渡された凄く良い
2213,2022-11-11 13:53:04+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/Ucga3L8wUP #金曜ロード
2214,2022-11-11 13:52:54+00:00,金曜ロードショー「そして、バトンは渡された」他にも楽しい映画がいっぱい！ https://t.co/NEzVcZ4mVm #金曜ロード
2215,2022-11-11 13:52:50+00:00,"そしてバトンは渡されたの母親がクソ過ぎて見てられない。
あんな母親死ねばいいと思う。
まじでクソ生きてる価値ない。"
2216,2022-11-11 13:52:36+00:00,"映画「そして、バトンは渡された」 オリジナル・サウンドトラック

🔽🔽
https://t.co/KKSqy5CyvE

#そしてバトンは渡された
#永野芽郁"
2217,2022-11-11 13:52:16+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/GXFvbrGxtH #金曜ロード
2218,2022-11-11 13:52:14+00:00,"RT @kinro_ntv: 🎹「そして、バトンは渡された」🍳
📺今夜9時　地上波初放送✨
#永野芽郁 #田中圭 #岡田健史 #稲垣来泉 #朝比奈彩 #安藤裕子 #戸田菜穂 #木野花 #石原さとみ／ #大森南朋 #市村正親 #そしてバトンは渡された https://t.co/q…"
2219,2022-11-11 13:52:12+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/40qfOc6OqC #金曜ロード
2220,2022-11-11 13:52:10+00:00,「そしてバトンは渡された」は原作本とても読みやすいし短いのでオススメ。
2221,2022-11-11 13:52:10+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/9IISelfMiz #金曜ロード
2222,2022-11-11 13:51:49+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/F5tVeVfMzr #金曜ロード
2223,2022-11-11 13:51:47+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/0u3ttSrilK #金曜ロード
2224,2022-11-11 13:51:43+00:00,"RT @oricon: 【📺今夜21:00】#金曜ロードショー

『そして、バトンは渡された』
地上波初放送❗驚きと感動…""家族""の物語

💬永野芽郁＆田中圭が親子役
「ぜひ大切な人とご覧ください」🎹✨
https://t.co/eIJtRXbXMS

#永野芽郁 #田中圭 #…"
2225,2022-11-11 13:51:40+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/iuo28Is6l7 #金曜ロード
2226,2022-11-11 13:51:37+00:00,"そしてバトンは渡された楽しみにしてたのに…

見逃した…(｡•́ω•̀｡)"
2227,2022-11-11 13:51:30+00:00,"RT @ebisuj_kudomina: そしてバトンは渡されたが
気になって寝られない😭泣ける"
2228,2022-11-11 13:51:20+00:00,"そして、バトンは渡された

PrimeVideo🔽🔽 
https://t.co/ijJMRWFGJ9

#そしてバトンは渡された
#永野芽郁"
2229,2022-11-11 13:51:14+00:00,そしてバトンは渡されたみたいな
2230,2022-11-11 13:51:06+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/NJxgQHESZl #金曜ロード
2231,2022-11-11 13:50:53+00:00,"金ロー見てる
そして、バトンは渡された見てる
終盤、つら"
2232,2022-11-11 13:50:52+00:00,"金曜ロードショー「そしてバトンは渡された」だったんだ💦
見たかった😭
Amazonプライムでもやってないし。
もう少し待とう💧"
2233,2022-11-11 13:50:50+00:00,そしてバトンは渡されたからの最初はパー情緒複雑やな。
2234,2022-11-11 13:50:49+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/0ZviCISVDj #金曜ロード
2235,2022-11-11 13:50:36+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/lT5s8L84FZ #金曜ロード
2236,2022-11-11 13:50:32+00:00,"RT @Ayanon_tfx: 今日の金曜ロードショー
「そして、バトンは渡された」
担当作です！
とてもとてもおすすめの作品です
ぜひお楽しみくださいませ"
2237,2022-11-11 13:50:32+00:00,"そして、バトンは渡された

伏線回収が始まった"
2238,2022-11-11 13:50:28+00:00,"そして、バトンは渡された (文春e-book) Kindle版

🔽🔽
https://t.co/kwTbrPQrAR

#そしてバトンは渡された
#永野芽郁"
2239,2022-11-11 13:50:27+00:00,金曜ロードショー「そして、バトンは渡された」他にも楽しい映画がいっぱい！ https://t.co/TFswiMEAtm #金曜ロード
2240,2022-11-11 13:50:20+00:00,そして、バトンは渡されたを観てボロ泣きしている酔っ払いはこちらです
2241,2022-11-11 13:50:03+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/38krC8r6Yr #金曜ロード
2242,2022-11-11 13:50:03+00:00,"そしてバトンは渡された
がとても考えさせられる"
2243,2022-11-11 13:49:44+00:00,"寝ようお思ったら素敵作品やってるからベッドいけない、、

そしてバトンは渡された、寝る前に泣いちゃうよ、、"
2244,2022-11-11 13:49:37+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/VraJhnEVZK #金曜ロード
2245,2022-11-11 13:49:20+00:00,"RT @mJoliAroma_n: おやすみ😊💓
明日は成田✨楽しみにしています😊✨
今日は日記を書くネタと頭が働かないのでまた次回😗✨
そしてバトンは渡されたを見ながらゴロゴロしまーす☘️
一緒にゴロゴロしましょ💓 https://t.co/qFniPBjsXS"
2246,2022-11-11 13:49:16+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/6FY8W8sngB #金曜ロード
2247,2022-11-11 13:49:01+00:00,"RT @livedoornews: 【地上波初】金曜ロードショー、『そして、バトンは渡された』『あなたの番です 劇場版』放送決定
https://t.co/RJjFEVHlxg

11月11日には2019年の本屋大賞受賞作を映画化した『そして、バトンは渡された』を放送。18日に…"
2248,2022-11-11 13:48:51+00:00,そしてバトンは渡されたの映画ずっと見たくて（まあ金ロー忘れてたけど）今ちらっと見てみたけど、自分の中で勝手に想像して小説読んでたから映画との解釈不一致感しんどすぎて見るのやめちゃったいつか絶対しっかり見よう
2249,2022-11-11 13:48:50+00:00,"そして、バトンは渡された (文春文庫) 文庫 – 2020/9/2

🔽🔽
https://t.co/cIq1oTATPR

#そしてバトンは渡された
#永野芽郁"
2250,2022-11-11 13:48:40+00:00,"@fukazume_taro 私も母子家庭育ちです。
別れたおかげで父と仲良くなれた。
「そしてバトンは渡された」を観てるけど
よくこれだけ親が変わって
まともに育ってすげーなと思う。"
2251,2022-11-11 13:48:34+00:00,"そしてバトンは渡された
っていうのはそういう意味なのか🤔"
2252,2022-11-11 13:48:34+00:00,"そしてバトンは渡されたが
気になって寝られない😭泣ける"
2253,2022-11-11 13:48:30+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/VuB685yEcN #金曜ロード
2254,2022-11-11 13:48:18+00:00,"梨花さんの嗅覚は、半端ないな。

こんな良い物件ばかり。

『そして、バトンは渡された』相関図・キャスト！原作（少し）ネタバレ 
https://t.co/es0Yphb2A1

#そしてバトンは渡された 
#田中圭"
2255,2022-11-11 13:48:12+00:00,そして、バトンは渡されたの石原さとみ、男見る目ありすぎて強い
2256,2022-11-11 13:47:59+00:00,"そしてバトンは渡されたっていう映画をめちゃめちゃ途中から見たんですけど既に涙ちょちょ切れ寸前です
これ小説読もーっと(´；ω；｀)"
2257,2022-11-11 13:47:41+00:00,"バラが咲いた♪バラが咲いた♪
真っ白薔薇ーが〜♪
そして、バトンは渡された見てる https://t.co/Rb5xfHtQS8"
2258,2022-11-11 13:47:40+00:00,そしてバトンは渡されたが予想外に面白い
2259,2022-11-11 13:47:33+00:00,"初回仕様　そして、バトンは渡された ブルーレイ プレミアム・エディション(2枚組) [Blu-ray]

🔽🔽
https://t.co/KLtW3mRva7

#そしてバトンは渡された
#永野芽郁"
2260,2022-11-11 13:47:20+00:00,"そしてバトンは渡された
ご都合主義だけど、これ泣いちゃうやつかも"
2261,2022-11-11 13:47:11+00:00,"今夜の金曜ロードショーは瀬尾まいこ「そして、バトンは渡された」です！

こちらの動画で原作を紹介してます🐈📔
https://t.co/Hwp34XJwNe"
2262,2022-11-11 13:47:03+00:00,そしてバトンは渡された、見てるねんけど22時過ぎたあたりから意味わからんくなった
2263,2022-11-11 13:46:57+00:00,金曜ロードショー「そして、バトンは渡された」他にも楽しい映画がいっぱい！ https://t.co/xC7c7laDHH #金曜ロード
2264,2022-11-11 13:46:55+00:00,"RT @kinro_ntv: 「そして、バトンは渡された」始まりました
最後までお楽しみください
#永野芽郁 #田中圭 #石原さとみ #そしてバトンは渡された https://t.co/HW6Y32FKM7"
2265,2022-11-11 13:46:53+00:00,"RT @cinema_cafe: 『#そして、バトンは渡された』絶妙な距離感から生まれた“親子”の信頼関係

永野芽郁さん＆田中圭さんのインタビューはこちらから✍️
https://t.co/4iMGCNbnoO

#永野芽郁 #田中圭 #金曜ロードショー #金ロー https…"
2266,2022-11-11 13:46:40+00:00,金曜ロードショー「そして、バトンは渡された」他にも楽しい映画がいっぱい！ https://t.co/5enoONpnhg #金曜ロード
2267,2022-11-11 13:46:38+00:00,"RT @cinema_cafe: 『#そして、バトンは渡された』絶妙な距離感から生まれた“親子”の信頼関係

永野芽郁さん＆田中圭さんのインタビューはこちらから✍️
https://t.co/4iMGCNbnoO

#永野芽郁 #田中圭 #金曜ロードショー #金ロー https…"
2268,2022-11-11 13:46:37+00:00,"RT @oricon: 【📺今夜21:00】#金曜ロードショー

『そして、バトンは渡された』
地上波初放送❗驚きと感動…""家族""の物語

💬永野芽郁＆田中圭が親子役
「ぜひ大切な人とご覧ください」🎹✨
https://t.co/eIJtRXbXMS

#永野芽郁 #田中圭 #…"
2269,2022-11-11 13:46:34+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/9PbaLRQHG2 #金曜ロード
2270,2022-11-11 13:46:29+00:00,"仕事終わりに、そして、バトンは渡されたで感動しよう。

途中からだが、映画館でみて良かったから"
2271,2022-11-11 13:46:21+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/y9LXR9D8o7 #金曜ロード
2272,2022-11-11 13:46:14+00:00,"RT @OtonTech: 『そして、バトンは渡された』
オーディオブックで聴いてめちゃくちゃ良かったので、もちろん #金曜ロードショー も！
オーディブルでのみ、聴けます

https://t.co/mfhtYzT9Cc

#そしてバトンは渡された"
2273,2022-11-11 13:46:00+00:00,"そして、バトンは渡されたは名作よ。
#yunatalk"
2274,2022-11-11 13:45:58+00:00,そしてバトンは渡されたの優子と彼氏の住んでる家、隅田川沿いだよね。
2275,2022-11-11 13:45:41+00:00,『そして、バトンは渡された』一番泣いて一番感動した映画🥲また見れて嬉しみ。。
2276,2022-11-11 13:45:40+00:00,"そして、バトンは渡された

PrimeVideo🔽🔽 
https://t.co/ntWKYCZTF6

#そしてバトンは渡された
#永野芽郁"
2277,2022-11-11 13:45:40+00:00,"そして、バトンは渡された

泣いてちゃダメ、こういう時こそ笑っておきゃなきゃ。
笑っていれば色んなラッキーが転がり込むの。

すっかり忘れてた。
この言葉。"
2278,2022-11-11 13:45:29+00:00,"そしてバトンは渡された
見たかった。。。"
2279,2022-11-11 13:45:21+00:00,そしてバトンは渡されたと花束みたいな恋をしたの部屋って同じ？？？？
2280,2022-11-11 13:45:20+00:00,"そしてバトンは渡されたってそういうこと！？
#そしてバトンは渡された"
2281,2022-11-11 13:45:07+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/DE7MKqYcZ2 #金曜ロード
2282,2022-11-11 13:45:05+00:00,金曜ロードショー「そして、バトンは渡された」視聴認定バッジ&amp; 500PTゲットしました！！ポイントを貯めると素敵なプレゼントに応募できます！ https://t.co/o5JwcROplL #金曜ロード
2283,2022-11-11 13:45:04+00:00,"今日は、ポッキーの日。
アニポケやポケモンマスターやポケモンが話題に上った日。
すずめが行き、クロサギが始まり、
そしてバトンは渡された。

あわただしいテレビデーでした。"
