,時間,本文
4072,2023-01-13 23:08:10+09:00,"思い出のマーニーで涙腺崩壊したー。
良い映画だ🎬"
4073,2023-01-13 23:08:10+09:00,思い出のマーニー、めっちゃいい話だった
4074,2023-01-13 23:08:10+09:00,思い出のマーニーおばあちゃんのシーン涙でみれなかったん＞＜。
4075,2023-01-13 23:08:09+09:00,思い出のマーニー久々に見たらもらい泣きやばい。マーニーがなんか救われないなあと思うんだけど、アンナのことは思い出で救ってくれたんだなあと。
4076,2023-01-13 23:08:09+09:00,思い出のマーニー初めて見たけど凄く良い話だった😭泣いた
4077,2023-01-13 23:08:09+09:00,"うわ、え、待って最悪。
思い出のマーニー観れてねえええ！！！"
4078,2023-01-13 23:08:09+09:00,"「思い出のマーニー」公開時のブログ記事。二人のローティーンの少女が織りなす、ジャック・フィニイ的すこし不思議な真実の愛の物語。小さな宝石の様な傑作だ。#映画 #eiga #思い出のマーニー
https://t.co/vGQKUT5X71"
4079,2023-01-13 23:08:09+09:00,"思い出のマーニー初めて見たけど面白かった。
ただなかなか難しかった"
4080,2023-01-13 23:08:09+09:00,思い出のマーニーが1番良い
4081,2023-01-13 23:08:09+09:00,思い出のマーニーを見て号泣。愛って時空を超えて伝わるのね。誰かに守られているって感じるだけで人は強くなれるんだよ。1人じゃないって思えるの。私の愛も子供たち、そしてそこから繋がるであろう子供たちにも伝わったらいいな。#思い出のマーニー #金曜ロードショー
4082,2023-01-13 23:08:09+09:00,"思い出のマーニー

そういう結末だったのか😭
観て良かった😊"
4083,2023-01-13 23:08:09+09:00,思い出のマーニー良すぎた(´；ω；｀)(;_;)(;_;)
4084,2023-01-13 23:08:09+09:00,一度見ていたんだけど、やっぱり良い物語だったわ😌思い出のマーニー✨
4085,2023-01-13 23:08:08+09:00,RT @m0m0_0ssrr_: 思い出のマーニー、真っ先に思い出すのは「まだマーニーあう！まだまだマーニーあう！」の広告なんだよな。 https://t.co/8yNjbHndm0
4086,2023-01-13 23:08:08+09:00,"今日は思い出のマーニー見た。
めちゃ良かった。"
4087,2023-01-13 23:08:08+09:00,思い出のマーニーこんな泣ける話だったんか
4088,2023-01-13 23:08:08+09:00,やっぱり思い出のマーニーが心がきらきら清々しい気持ちになれて1番すきだな～(；＿；)
4089,2023-01-13 23:08:08+09:00,"いい話すぎた、思い出のマーニー。
#おおかみの独り言"
4090,2023-01-13 23:08:08+09:00,思い出のマーニーは心が浄化されるし泣いたので優しい気持ちになりたい方は見る事をオヌヌメします……🥺🫶🏻
4091,2023-01-13 23:08:07+09:00,"RT @kinro_ntv: 宮﨑駿監督は、映画を最後まで観ないで10分ぐらいで出て行ってしまうことが多いそうなのですが、西村義明プロデューサーによると『思い出のマーニー』は最後まで観て「麻呂（米林監督）はよく頑張った」と褒めていたそうです😊。👉続く
#金曜ロードショー #思い…"
4092,2023-01-13 23:08:07+09:00,思い出のマーニー初めて見たけどすごい話だった🥹
4093,2023-01-13 23:08:07+09:00,思い出のマーニー、こういう話だったのか………（初見）
4094,2023-01-13 23:08:07+09:00,思い出のマーニー面白かった
4095,2023-01-13 23:08:07+09:00,@ShoOt11111 思い出のマーニー？
4096,2023-01-13 23:08:06+09:00,思い出のマーニーまた泣いてしまった🥹
4097,2023-01-13 23:08:06+09:00,RT @rinpa1059: 思い出のマーニーは百合か百合じゃないか論争になるんですけど、俺が鉄アレイで殴り続ければ思い出のマーニーは百合だって皆もわかってくれると思うんで思い出のマーニーは百合だよ
4098,2023-01-13 23:08:06+09:00,RT @Tikuwa_sky: 岸辺露伴、よりによって原作でマーニーじみた奴に会ってるしヘブンズ・ドアーが特攻なので思い出のマーニーは岸辺露伴が介入すると秒で終わる
4099,2023-01-13 23:08:06+09:00,"RT @kinro_ntv: 宮﨑駿監督は、映画を最後まで観ないで10分ぐらいで出て行ってしまうことが多いそうなのですが、西村義明プロデューサーによると『思い出のマーニー』は最後まで観て「麻呂（米林監督）はよく頑張った」と褒めていたそうです😊。👉続く
#金曜ロードショー #思い…"
4100,2023-01-13 23:08:06+09:00,思い出のマーニー見てよかった、、
4101,2023-01-13 23:08:06+09:00,思い出のマーニー、私が涙脆くなったのか前に観た時より泣けた………
4102,2023-01-13 23:08:06+09:00,"『思い出のマーニー』

[声の出演] https://t.co/zpTh87QSKr"
4103,2023-01-13 23:08:06+09:00,思い出のマーニー泣けた…
4104,2023-01-13 23:08:06+09:00,『思い出のマーニー』リバイバル上映してほしいな（泣きながら）
4105,2023-01-13 23:08:06+09:00,"自分を置いて亡くなったおばあちゃんを許せない杏奈がマーニーとした最後の会話/『思い出のマーニー』ネタバレ感想 

→ 「杏奈お願い　許してくれるって言って」「もちろんよ　許してあげる　あなたが好きよ」、その意味は…

- Junk-weed’s blog

#思い出のマーニー

https://t.co/KOwNrcUdi1"
4106,2023-01-13 23:08:06+09:00,思い出のマーニー初めて全部見たけど、なにこれ…めちゃくちゃ泣くじゃん😭😭😭
4107,2023-01-13 23:08:06+09:00,"思い出のマーニー好き
定期的に放送してほしいな"
4108,2023-01-13 23:08:05+09:00,"ずっと見たかった思い出のマーニー。
やっと見れたけどめちゃくちゃ良かった。
これは数年後また見てみたい作品だ✨"
4109,2023-01-13 23:08:05+09:00,思い出のマーニーがいっちゃん泣ける
4110,2023-01-13 23:08:05+09:00,思い出のマーニー初めてちゃんと見たんだが意外と好き
4111,2023-01-13 23:08:05+09:00,"RT @kinro_ntv: 宮﨑駿監督は、映画を最後まで観ないで10分ぐらいで出て行ってしまうことが多いそうなのですが、西村義明プロデューサーによると『思い出のマーニー』は最後まで観て「麻呂（米林監督）はよく頑張った」と褒めていたそうです😊。👉続く
#金曜ロードショー #思い…"
4112,2023-01-13 23:08:05+09:00,"RT @ghibli_world: 『思い出のマーニー』の制作時に、宮崎駿さんは瀬戸内を舞台にするよう提案しています。
和洋折衷のお屋敷などをホワイトボードに描いて説明したそうですが、米林宏昌監督は「その絵が『崖の上のポニョ』みたいな世界観で、イメージと違っていた」と話していま…"
4113,2023-01-13 23:08:04+09:00,秘密の森のその向こうの監督さんってジブリをモチーフにしてたって言ってたけど、それは思い出のマーニーだった？
4114,2023-01-13 23:08:04+09:00,思い出のマーニーは絶対2回は見た方がいい。マーニーの正体を知ってから見ると違った見方になる。
4115,2023-01-13 23:08:04+09:00,思い出のマーニー初めて見たけど良かった
4116,2023-01-13 23:08:04+09:00,やっぱ思い出のマーニーは泣けるね
4117,2023-01-13 23:08:04+09:00,"思い出のマーニー
ジブリで1番好きな作品
何回も観たけどやっぱりエンディングは泣ける…
プリシラアーンのエンディングFine On The Outsideも好きだけど…まさかのカット😱"
4118,2023-01-13 23:08:04+09:00,思い出のマーニー面白かった。
4119,2023-01-13 23:08:03+09:00,"RT @kinro_ntv: 宮﨑駿監督は、映画を最後まで観ないで10分ぐらいで出て行ってしまうことが多いそうなのですが、西村義明プロデューサーによると『思い出のマーニー』は最後まで観て「麻呂（米林監督）はよく頑張った」と褒めていたそうです😊。👉続く
#金曜ロードショー #思い…"
4120,2023-01-13 23:08:03+09:00,"(ややネタバレ？)思い出のマーニーって、君の名は。みたいに時間がズレた話か😗
心温まる話みたいに感じる人もいるんだろうけど、個人的には…なんかしんどいな。
有村架純ちゃんと松嶋菜々子さんの声は良かった。"
4121,2023-01-13 23:08:03+09:00,"RT @kinro_ntv: 宮﨑駿監督は、映画を最後まで観ないで10分ぐらいで出て行ってしまうことが多いそうなのですが、西村義明プロデューサーによると『思い出のマーニー』は最後まで観て「麻呂（米林監督）はよく頑張った」と褒めていたそうです😊。👉続く
#金曜ロードショー #思い…"
4122,2023-01-13 23:08:03+09:00,"RT @kinro_ntv: 宮﨑駿監督は、映画を最後まで観ないで10分ぐらいで出て行ってしまうことが多いそうなのですが、西村義明プロデューサーによると『思い出のマーニー』は最後まで観て「麻呂（米林監督）はよく頑張った」と褒めていたそうです😊。👉続く
#金曜ロードショー #思い…"
4123,2023-01-13 23:08:03+09:00,"やっぱジブリっていいわ〜😇
思い出のマーニー泣ける😭😭😭"
4124,2023-01-13 23:08:03+09:00,思い出のマーニー、割と面白いやんけ
4125,2023-01-13 23:08:02+09:00,"思い出のマーニー
ほかってからやってて、魅入ってしまったのと感動してしまった😭"
4126,2023-01-13 23:08:02+09:00,思い出のマーニーは本当名作だよ🥹
4127,2023-01-13 23:08:02+09:00,"今日の金曜ロードショー
「思い出のマーニー」
とても素晴らしかった。"
4128,2023-01-13 23:08:02+09:00,"思い出のマーニーおもしろかった
泣けるよね"
4129,2023-01-13 23:08:02+09:00,"RT @kinro_ntv: 宮﨑駿監督は、映画を最後まで観ないで10分ぐらいで出て行ってしまうことが多いそうなのですが、西村義明プロデューサーによると『思い出のマーニー』は最後まで観て「麻呂（米林監督）はよく頑張った」と褒めていたそうです😊。👉続く
#金曜ロードショー #思い…"
4130,2023-01-13 23:08:02+09:00,"自分が大人になったなのかなって感じたのは思い出のマーニーとかの良さがなんとなく分かった時だった
#金曜ロードショー"
4131,2023-01-13 23:08:02+09:00,思い出のマーニー、初めて観たけど良かった。さやかちゃん、よい子だ。
4132,2023-01-13 23:08:01+09:00,やっぱり思い出のマーニー好き🥺✨
4133,2023-01-13 23:08:01+09:00,思い出のマーニー泣いた
4134,2023-01-13 23:08:01+09:00,"思い出のマーニー最高だった、、
録画忘れた"
4135,2023-01-13 23:08:01+09:00,"RT @kinro_ntv: 宮﨑駿監督は、映画を最後まで観ないで10分ぐらいで出て行ってしまうことが多いそうなのですが、西村義明プロデューサーによると『思い出のマーニー』は最後まで観て「麻呂（米林監督）はよく頑張った」と褒めていたそうです😊。👉続く
#金曜ロードショー #思い…"
4136,2023-01-13 23:08:01+09:00,思い出のマーニー見たら泣いちゃって、喉壊してるのに悪くなっちゃう！早く寝なきゃ！
4137,2023-01-13 23:08:01+09:00,思い出のマーニー久しぶりに見たけど良い話だな
4138,2023-01-13 23:08:00+09:00,思い出のマーニー初めて見たけどおもろ過ぎんか？ボロボロ泣いてもうた
4139,2023-01-13 23:08:00+09:00,"思い出のマーニー、ネタわかってても泣いちゃう
はじめてみたときの、話が繋がったときの感動は本当にすごかった。記憶なくしてもう一回見たい。"
4140,2023-01-13 23:08:00+09:00,RT @rinpa1059: 思い出のマーニーは百合だと思ってるけど、サイロのシーンでは何ぃーっ！？今まで見ていた百合アニメは！？って叫びながら失禁しちゃうよ
4141,2023-01-13 23:08:00+09:00,"RT @kinro_ntv: 宮﨑駿監督は、映画を最後まで観ないで10分ぐらいで出て行ってしまうことが多いそうなのですが、西村義明プロデューサーによると『思い出のマーニー』は最後まで観て「麻呂（米林監督）はよく頑張った」と褒めていたそうです😊。👉続く
#金曜ロードショー #思い…"
4142,2023-01-13 23:08:00+09:00,思い出のマーニーってホラーなん？
4143,2023-01-13 23:08:00+09:00,思い出のマーニー観て号泣
4144,2023-01-13 23:07:59+09:00,"マーニーはアンナちゃんのおばあちゃんやったんか😭
初めて思い出のマーニー見たけど、めっちゃ泣いた😭
最初から見たら良かった｡ﾟ(ﾟ´Д｀ﾟ)ﾟ｡"
4145,2023-01-13 23:07:59+09:00,個人的に思い出のマーニーは大人のジブリって感じがして好きな作品。
4146,2023-01-13 23:07:59+09:00,思い出のマーニー、片手間に初めて観たけど思ってた以上に面白かった😳
4147,2023-01-13 23:07:59+09:00,@kamio03o12 思い出のマーニー、滅茶苦茶いいよね
4148,2023-01-13 23:07:59+09:00,思い出のマーニーよかった。
4149,2023-01-13 23:07:59+09:00,思い出のマーニーやっぱり良作。すごく綺麗な終わり方よなあ。
4150,2023-01-13 23:07:59+09:00,思い出のマーニー初めてみた
4151,2023-01-13 23:07:58+09:00,思い出のマーニー見てた。前半のあんな、作業所にいる時の私みたい😭
4152,2023-01-13 23:07:58+09:00,思い出のマーニー…初めて見たけどめっっっっっっっっちゃ良………
4153,2023-01-13 23:07:58+09:00,"RT @ghibli_dongurep: 📘When Marnie Was There🦉

あの入江で、
わたしはあなたを待っている。
.

本日21時より金曜ロードショー
「思い出のマーニー」です✨

#思い出のマーニー #どんぐり共和国 https://t.co/0vvqX…"
4154,2023-01-13 23:07:58+09:00,"うっかり見始めちゃって、もうチャンネル変えることなんて出来なくて、泣いた
思い出のマーニー"
4155,2023-01-13 23:07:58+09:00,"RT @kinro_ntv: 宮﨑駿監督は、映画を最後まで観ないで10分ぐらいで出て行ってしまうことが多いそうなのですが、西村義明プロデューサーによると『思い出のマーニー』は最後まで観て「麻呂（米林監督）はよく頑張った」と褒めていたそうです😊。👉続く
#金曜ロードショー #思い…"
4156,2023-01-13 23:07:58+09:00,"思い出のマーニー
初めて見たけど泣けるね🥲"
4157,2023-01-13 23:07:58+09:00,RT @mokkoritintin: 思い出のマーニー、美しい話だったぜ……
4158,2023-01-13 23:07:58+09:00,思い出のマーニー２回目だけど全然話覚えてなかったから新鮮だった。いいお話だなぁ
4159,2023-01-13 23:07:58+09:00,思い出のマーニー…時を駆ける愛の話だった…
4160,2023-01-13 23:07:58+09:00,"思い出のマーニー

なんかすごかった
途中から見たんだけど
初めて最後まで見た
最後の最後で伏線回収されて 泣けた
こんなお話だったのねぇ…"
4161,2023-01-13 23:07:58+09:00,思い出のマーニーを見ておりました
4162,2023-01-13 23:07:58+09:00,思い出のマーニー何回観ても号泣
4163,2023-01-13 23:07:58+09:00,"RT @MaroYonebayashi: 思い出のマーニーはハウルに比べたらとっても地味なお話ですが、杏奈の心に寄り添ってじっくり丁寧に描きました。
この内気な少女の心の中を描くために最高の作画と最高の美術で、ひとつの妥協もなく仕上げることができたことを今でも誇りに思っています。"
4164,2023-01-13 23:07:58+09:00,思い出のマーニー泣いたわ
4165,2023-01-13 23:07:57+09:00,"RT @kinro_ntv: 宮﨑駿監督は、映画を最後まで観ないで10分ぐらいで出て行ってしまうことが多いそうなのですが、西村義明プロデューサーによると『思い出のマーニー』は最後まで観て「麻呂（米林監督）はよく頑張った」と褒めていたそうです😊。👉続く
#金曜ロードショー #思い…"
4166,2023-01-13 23:07:57+09:00,はぁぁ何回見ても思い出のマーニーは泣いちゃうなぁ🥲
4167,2023-01-13 23:07:57+09:00,"思い出のマーニーいい映画✨
2時間ぶっ通しで見てしまった…߹𖥦߹"
4168,2023-01-13 23:07:57+09:00,"『思い出のマーニー』、いい作品だなあ。
つらいのにやさしい。"
4169,2023-01-13 23:07:57+09:00,思い出のマーニーで涙ぐむ30代🥺#思い出のマーニー
4170,2023-01-13 23:07:57+09:00,あ、思い出のマーニー見てない
4171,2023-01-13 23:07:57+09:00,え、予告より数百倍面白かったんだけど…思い出のマーニー
4172,2023-01-13 23:07:56+09:00,"思い出のマーニーいい話すぎるな
泣いた"
4173,2023-01-13 23:07:56+09:00,思い出のマーニー良かった😭
4174,2023-01-13 23:07:55+09:00,ジブリってなんか勝手に遠い感じがしてみてなかったんだけど、思い出のマーニーめちゃくちゃよかった
4175,2023-01-13 23:07:55+09:00,思い出のマーニーはやっぱりいい映画よね
4176,2023-01-13 23:07:55+09:00,"思い出のマーニー、初めて見た
不思議なお話だった"
4177,2023-01-13 23:07:55+09:00,『思い出のマーニー』甲斐田裕子と石井マーク出てんじゃん。 https://t.co/WwVPFaBOLY
4178,2023-01-13 23:07:55+09:00,"RT @kinro_ntv: 宮﨑駿監督は、映画を最後まで観ないで10分ぐらいで出て行ってしまうことが多いそうなのですが、西村義明プロデューサーによると『思い出のマーニー』は最後まで観て「麻呂（米林監督）はよく頑張った」と褒めていたそうです😊。👉続く
#金曜ロードショー #思い…"
4179,2023-01-13 23:07:55+09:00,思い出のマーニー…泣けるわ
4180,2023-01-13 23:07:55+09:00,"RT @kinro_ntv: 宮﨑駿監督は、映画を最後まで観ないで10分ぐらいで出て行ってしまうことが多いそうなのですが、西村義明プロデューサーによると『思い出のマーニー』は最後まで観て「麻呂（米林監督）はよく頑張った」と褒めていたそうです😊。👉続く
#金曜ロードショー #思い…"
4181,2023-01-13 23:07:55+09:00,思い出のマーニー何回見ても無理だ。泣く
4182,2023-01-13 23:07:54+09:00,映画『思い出のマーニー』★★★3.6点。  https://t.co/uUWxRgP9Tj #Filmarks #映画 #思い出のマーニー
4183,2023-01-13 23:07:54+09:00,"RT @kinro_ntv: 宮﨑駿監督は、映画を最後まで観ないで10分ぐらいで出て行ってしまうことが多いそうなのですが、西村義明プロデューサーによると『思い出のマーニー』は最後まで観て「麻呂（米林監督）はよく頑張った」と褒めていたそうです😊。👉続く
#金曜ロードショー #思い…"
4184,2023-01-13 23:07:54+09:00,思い出のマーニーは見るたびに美しいな
4185,2023-01-13 23:07:54+09:00,"思い出のマーニーの曲！
ジャズフォーキッズin岐阜で歌ってもらいました！ https://t.co/Ethag4MA7m"
4186,2023-01-13 23:07:54+09:00,"思い出のマーニー初見なんだけど、トムは真夜中の庭でを彷彿とさせるな。
というか、英児童文学のひとつの型なのかな。時空間を超えて大切な人と出会い、それが現在とつながり、これからの生きる原動力になるような。"
4187,2023-01-13 23:07:54+09:00,"思い出のマーニー
主題歌がプリシラ・アーンなんだよね…😭

私がLUPOPOによく通ってた頃
ずっと店内でかかってたのも
プリシラ・アーンだった…😌✨

あー…
マーニー見ると、ばーちゃんに会いたくなる😭"
4188,2023-01-13 23:07:53+09:00,"RT @seijikanoh: #米林宏昌 監督による描き下ろし漫画『真実の「思い出のマーニー」』。
現実の厳しさに目頭が…（苦笑）。
（『思い出のマーニー ビジュアルガイド』より）
#思い出のマーニー　#スタジオジブリ　#スタジオポノック　#メアリと魔女の花 https://…"
4189,2023-01-13 23:07:53+09:00,思い出のマーニーでボロ泣きよ
4190,2023-01-13 23:07:53+09:00,"@haiironodoka うわああああああ見逃した😭
思い出のマーニーいいよね…"
4191,2023-01-13 23:07:53+09:00,やっぱ、なんていうのか、泣いちゃう、思い出のマーニー。波瀾万丈すぎて。
4192,2023-01-13 23:07:53+09:00,毎回思い出のマーニー見て号泣してるほんといい作品だよアサヒさんも好きそう
4193,2023-01-13 23:07:53+09:00,"RT @kinro_ntv: 宮﨑駿監督は、映画を最後まで観ないで10分ぐらいで出て行ってしまうことが多いそうなのですが、西村義明プロデューサーによると『思い出のマーニー』は最後まで観て「麻呂（米林監督）はよく頑張った」と褒めていたそうです😊。👉続く
#金曜ロードショー #思い…"
4194,2023-01-13 23:07:53+09:00,"RT @ghibli_world: 『思い出のマーニー』では、空模様が杏奈の心情を表しています。
原作では、真珠色の空と書かれていて、それを再現するのには大変な苦労をしたのだとか。

#思い出のマーニー https://t.co/73t6oC90Cf"
4195,2023-01-13 23:07:53+09:00,「思い出のマーニー」良い映画だ……
4196,2023-01-13 23:07:53+09:00,思い出のマーニーとかいう神映画(個人の感想です)
4197,2023-01-13 23:07:53+09:00,思い出のマーニー良かった...。結構すきな作品
4198,2023-01-13 23:07:52+09:00,"こんなに泣くなんて…
思い出のマーニー。"
4199,2023-01-13 23:07:52+09:00,"RT @kinro_ntv: 宮﨑駿監督は、映画を最後まで観ないで10分ぐらいで出て行ってしまうことが多いそうなのですが、西村義明プロデューサーによると『思い出のマーニー』は最後まで観て「麻呂（米林監督）はよく頑張った」と褒めていたそうです😊。👉続く
#金曜ロードショー #思い…"
4200,2023-01-13 23:07:52+09:00,思い出のマーニー、CMで何度も聞いた「あなたが好きよ」のセリフぐらいしか知らなくて初めて見たけれど良い作品だった……
4201,2023-01-13 23:07:51+09:00,思い出のマーニー最後の最後で泣いちゃったな〜
4202,2023-01-13 23:07:51+09:00,思い出のマーニー https://t.co/WkAsAS5tlV
4203,2023-01-13 23:07:50+09:00,"RT @kinro_ntv: 宮﨑駿監督は、映画を最後まで観ないで10分ぐらいで出て行ってしまうことが多いそうなのですが、西村義明プロデューサーによると『思い出のマーニー』は最後まで観て「麻呂（米林監督）はよく頑張った」と褒めていたそうです😊。👉続く
#金曜ロードショー #思い…"
4204,2023-01-13 23:07:50+09:00,"RT @kinro_ntv: 宮﨑駿監督は、映画を最後まで観ないで10分ぐらいで出て行ってしまうことが多いそうなのですが、西村義明プロデューサーによると『思い出のマーニー』は最後まで観て「麻呂（米林監督）はよく頑張った」と褒めていたそうです😊。👉続く
#金曜ロードショー #思い…"
4205,2023-01-13 23:07:50+09:00,やっぱ思い出のマーニーは百合だったと思った←
4206,2023-01-13 23:07:49+09:00,思い出のマーニー…これはヒットしないわ(^_^;)
4207,2023-01-13 23:07:49+09:00,思い出のマーニーよいな
4208,2023-01-13 23:07:49+09:00,"RT @ghibli_world: 高畑勲監督は『思い出のマーニー』をこのように評価しています。
「作画も、美術も、それ以降の工程もさすがはジブリだと言われるものを作った。ジジイが去った後、米林監督は、押しも押されぬジブリのエースだともてはやされるであろう。それはやぶさかではな…"
4209,2023-01-13 23:07:49+09:00,RT @tatsumi2017: 思い出のマーニーって麻耶雄嵩作品みたいなやつじゃなかったっけ？　というおぼろげな記憶だけで見始めたけど、どうも瑠璃鳥と友達以上探偵未満を頭の中で溶かしたらしいな
4210,2023-01-13 23:07:48+09:00,思い出のマーニー終盤が綺麗
4211,2023-01-13 23:07:48+09:00,"RT @kinro_ntv: 宮﨑駿監督は、映画を最後まで観ないで10分ぐらいで出て行ってしまうことが多いそうなのですが、西村義明プロデューサーによると『思い出のマーニー』は最後まで観て「麻呂（米林監督）はよく頑張った」と褒めていたそうです😊。👉続く
#金曜ロードショー #思い…"
4212,2023-01-13 23:07:48+09:00,やっとこ思い出のマーニーのストーリー理解したわ😢
4213,2023-01-13 23:07:48+09:00,思い出のマーニー、控えめに言って5000万点
4214,2023-01-13 23:07:48+09:00,思い出のマーニー初めて観たけど良かった☺️🎵
4215,2023-01-13 23:07:47+09:00,思い出のマーニー 初めて観ちゃった。
4216,2023-01-13 23:07:47+09:00,"思い出のマーニー、いい映画だな…
何度観ても泣いてしまう"
4217,2023-01-13 23:07:46+09:00,"いい曲なのにカットされた

【来日公演決定】Fine On The Outside / プリシラ・アーン スタジオジブリ映画『思い出のマーニー』主題歌 https://t.co/7FmDC2JdbM @YouTubeより"
4218,2023-01-13 23:07:46+09:00,「思い出のマーニー」観ました。人は誰でも少女の時があるんだよ……
4219,2023-01-13 23:07:46+09:00,思い出のマーニーのスケッチブック1ページ目にあんなが書いたマーニーの絵があってあれ私が描いたー！とか言って自慢してたな((((
4220,2023-01-13 23:07:45+09:00,思い出のマーニー良かったです
4221,2023-01-13 23:07:45+09:00,思い出のマーニー見入ってしまった！
4222,2023-01-13 23:07:45+09:00,@queen_sasa_ki 思い出のマーニー見てたらいい話過ぎてめっちゃ泣いてる
4223,2023-01-13 23:07:45+09:00,"思い出のマーニー見て泣いてしまった。
去年ばあちゃん亡くなったから余計に泣いたよ涙
#思い出のマーニー
#ジブリ"
4224,2023-01-13 23:07:45+09:00,"思い出のマーニーというこの作品はなんて暖かくて、美しくて、心に沁みるんだろう。
音楽も景色も言葉も全てが…🌱

今日も楽しみました♪いい夢が見られそうです💭
ただ一つ問題なのは、泣きすぎて明日の私の目がヤバいってこと😇
みなさんおやすみなさい🌙2週間ありがとう。良い夢を。 https://t.co/AEUqCH05TZ"
4225,2023-01-13 23:07:45+09:00,"『思い出のマーニー』2回目で理解して感動🥲
今日で8回目くらい🥹"
4226,2023-01-13 23:07:44+09:00,思い出のマーニーめちゃめちゃ感動するやん
4227,2023-01-13 23:07:44+09:00,思い出のマーニーで泣いた
4228,2023-01-13 23:07:44+09:00,@hN9a8sjRk 思い出のマーニーみて泣いてます😭まにーまにー😭
4229,2023-01-13 23:07:44+09:00,思い出のマーニーまじで好き
4230,2023-01-13 23:07:44+09:00,思い出のマーニー、終わり方綺麗すぎるだろ。見たいよ、久子さんにネタバレした時の久子さんの反応が
4231,2023-01-13 23:07:44+09:00,"RT @kinro_ntv: 宮﨑駿監督は、映画を最後まで観ないで10分ぐらいで出て行ってしまうことが多いそうなのですが、西村義明プロデューサーによると『思い出のマーニー』は最後まで観て「麻呂（米林監督）はよく頑張った」と褒めていたそうです😊。👉続く
#金曜ロードショー #思い…"
4232,2023-01-13 23:07:43+09:00,"思い出のマーニー、初めて見たけど面白かった。
ゲームするつもりが最後まで見てしまった😅"
4233,2023-01-13 23:07:43+09:00,思い出のマーニー何度見ても泣ける。
4234,2023-01-13 23:07:43+09:00,思い出のマーニーちょい見逃した
4235,2023-01-13 23:07:43+09:00,おばあちゃんっ子の心に響く思い出のマーニー⋯
4236,2023-01-13 23:07:43+09:00,"思い出のマーニー…やっぱ、いいお話だなぁ。
結構好きだったりするのよね。
点と点が全て繋がった瞬間の
あのなんとも言えない気持ちいいな。

 #金曜ロードショー"
4237,2023-01-13 23:07:43+09:00,"思い出のマーニー、ほんとに名作すぎる…
泣ける。

湿地の雰囲気が素敵。"
4238,2023-01-13 23:07:42+09:00,思い出のマーニーって隠れた名作よな
4239,2023-01-13 23:07:42+09:00,思い出のマーニー全く期待してなかったんだけど結局全部見ちゃったし今泣いてる(すごい良かった)
4240,2023-01-13 23:07:42+09:00,思い出のマーニーも、ゲド戦記も、観始めちまえばちゃんと面白いのよな……
4241,2023-01-13 23:07:42+09:00,"RT @ghibli_world: 『思い出のマーニー』の制作時に、宮崎駿さんは瀬戸内を舞台にするよう提案しています。
和洋折衷のお屋敷などをホワイトボードに描いて説明したそうですが、米林宏昌監督は「その絵が『崖の上のポニョ』みたいな世界観で、イメージと違っていた」と話していま…"
4242,2023-01-13 23:07:42+09:00,"思い出のマーニー面白かった!!
ほんとに思い出のマーニー好きだああ🥹"
4243,2023-01-13 23:07:42+09:00,"はぁ〜
やっぱり思い出のマーニーすきだなぁ。マーニー可愛い"
4244,2023-01-13 23:07:42+09:00,"RT @ghibli_world: 高畑勲監督は『思い出のマーニー』をこのように評価しています。
「作画も、美術も、それ以降の工程もさすがはジブリだと言われるものを作った。ジジイが去った後、米林監督は、押しも押されぬジブリのエースだともてはやされるであろう。それはやぶさかではな…"
4245,2023-01-13 23:07:41+09:00,思い出のマーニーとうみねこの泣く頃にepisode8、ほぼ同じ内容説
4246,2023-01-13 23:07:41+09:00,ごめんなさい。ガイアの夜明け・パッシブより思い出のマーニーを見ていたのはこの私です。だって、けっこう面白いんだもん。家垢失格ですm(_ _)m https://t.co/Y8jqfUz5dE
4247,2023-01-13 23:07:41+09:00,水乃ゆりちゃん思い出のマーニーの格好してくれないかな……
4248,2023-01-13 23:07:41+09:00,思い出のマーニーは何回見てもいい
4249,2023-01-13 23:07:41+09:00,良かった…やっぱ何回観てもいいな…思い出のマーニー…
4250,2023-01-13 23:07:41+09:00,思い出のマーニー見終わった、面白かった
4251,2023-01-13 23:07:40+09:00,"思い出のマーニー
良い映画だったな☺️"
4252,2023-01-13 23:07:40+09:00,"今夜の金ロー思い出のマーニーらしいけど前回録画した思い出のマーニーが未視聴のままだな、あの時はなんで見れなかったんだっけ...
という思い出のマーニーの思い出（思い出の思い出のマーニー）"
4253,2023-01-13 23:07:40+09:00,思い出のマーニー改めてちゃんと見たらすごく良かった。ジブリに世界観やっぱり好き
4254,2023-01-13 23:07:40+09:00,"思い出のマーニー見て号泣
私の心はまだ清いようだ"
4255,2023-01-13 23:07:40+09:00,思い出のマーニーよかった…途中からしか見られなかったから、ちゃんと最初から見たいな。
4256,2023-01-13 23:07:40+09:00,思い出のマーニーとリメンバーミーは五億回見ても五億回泣くやつ。
4257,2023-01-13 23:07:39+09:00,思い出のマーニー好きだなぁ。
4258,2023-01-13 23:07:39+09:00,コンパスしながら思い出のマーニー見てたけど普通に泣きそうになった
4259,2023-01-13 23:07:39+09:00,"辰哉くん🥲✨✨

今何して夜更かし
してるかなぁ🥲🥲✨✨

思い出のマーニー✨
終わった🥲✨

何回見てもめちゃめちゃ
いいね🥲

泣いちゃった🥲🥲🥲"
4260,2023-01-13 23:07:39+09:00,思い出のマーニー、初めてみたけど途中までホラーだと思ったね
